col0,col1,CA GRASS VALLEY,col3,KGOO,39.22,-121.0,
col0,col1,CT GROTON/NEW LONDO,col3,KGON,41.33,-72.05,
col0,col1,OK EL RENO MUNI,col3,KRQO,35.47,-98.0,
col0,col1,AZ WINDOW ROCK,col3,KRQE,35.65,-109.07,
col0,col1,MI BIG RAPIDS,col3,KRQB,43.72,-85.5,
col0,col1,KY MONTICELLO/WAYNE,col3,KEKQ,36.85,-84.85,
col0,col1,MT ENNIS BIG SKY,col3,KEKS,45.27,-111.65,
col0,col1,NC GOLDSBORO/S. J.,col3,KGSB,35.32,-77.97,
col0,col1,NC GREENSBORO,col3,KGSO,36.1,-79.95,
col0,col1,IN GOSHEN,col3,KGSH,41.53,-85.78,
col0,col1,CA SANTA MARIA,col3,KSMX,34.9,-120.45,
col0,col1,MI LAPEER,col3,KD95,43.07,-83.27,
col0,col1,AZ YUMA MCAS,col3,KNYL,32.63,-114.62,
col0,col1,SC GREER/SPARTANSBG,col3,KGSP,34.9,-82.22,
col0,col1,NY NYC/CENTRAL PARK,col3,KNYC,40.78,-73.97,
col0,col1,IN ELKHART MUNICIPA,col3,KEKM,41.72,-86.0,
col0,col1,CO AKRON,col3,KAKO,40.17,-103.22,
col0,col1,NV ELKO,col3,KEKO,40.82,-115.78,
col0,col1,VA QUANTICO MCAF,col3,KNYG,38.5,-77.28,
col0,col1,AR ROGERS,col3,KROG,36.37,-94.08,
col0,col1,Clarksville / Marks,col3,KW63,36.6,-78.55,
col0,col1,NY ROCHESTER,col3,KROC,43.12,-77.68,
col0,col1,OH RAVENA/PORTAGE,col3,KPOV,41.22,-81.25,
col0,col1,VA ROANOKE,col3,KROA,37.32,-79.97,
col0,col1,No station name provided by NCAR/nsdc,col3,KNY0,42.98,-74.33,
col0,col1,No station name provided by NCAR/nsdc,col3,KPOY,44.87,-108.8,
col0,col1,FL KEY WEST,col3,KEYW,24.55,-81.75,
col0,col1,NC GASTONIA,col3,KAKH,35.2,-81.15,
col0,col1,NM ROSWELL,col3,KROW,33.3,-104.5,
col0,col1,NC POPE AFB,col3,KPOB,35.17,-79.02,
col0,col1,CA LA VERNE/BRACKET,col3,KPOC,34.1,-117.77,
col0,col1,MN RUSH CITY,col3,KROS,45.7,-92.95,
col0,col1,MO POPULAR BLUFF,col3,KPOF,36.77,-90.32,
col0,col1,VA DUBLIN/NEW RIV,col3,KPSK,37.12,-80.67,
col0,col1,NC ELIZABETHTOWN,col3,KEYF,34.6,-78.58,
col0,col1,MN ROSEAU MUNI,col3,KROX,48.85,-95.7,
col0,col1,VA WALLOPS ISLAND,col3,KWAL,37.93,-75.47,
col0,col1,MD HAGERSTOWN,col3,KHGR,39.7,-77.73,
col0,col1,MI NEWBERRY,col3,KERY,46.3,-85.45,
col0,col1,CA MURRIETA/TEMECUL,col3,KF70,33.57,-117.13,
col0,col1,WI ANTIGO/LANGLADE,col3,KAIG,45.15,-89.12,
col0,col1,NC CHERRY POINT,col3,KNKT,34.9,-76.88,
col0,col1,MI CHIPPEWA INTL,col3,KCIU,46.25,-84.47,
col0,col1,WA PASCO,col3,KPSC,46.27,-119.12,
col0,col1,NH PORTSMOUTH/PEASE,col3,KPSM,43.07,-70.82,
col0,col1,TX PALESTINE MUNI,col3,KPSN,31.78,-95.7,
col0,col1,CO PAGOSA SPRINGS,col3,KPSO,37.28,-107.05,
col0,col1,No station name provided by NCAR/nsdc,col3,KA08,32.52,-87.38,
col0,col1,CA MIRAMAR NAS/SAN,col3,KNKX,32.87,-117.13,
col0,col1,No station name provided by NCAR/nsdc,col3,K66R,29.65,-96.52,
col0,col1,CA PALM SPRINGS,col3,KPSP,33.82,-116.5,
col0,col1,TX PALACIOS,col3,KPSX,28.72,-96.25,
col0,col1,CO BUENA VISTA,col3,KAEJ,38.82,-106.12,
col0,col1,TX FORT STOCKTON,col3,KFST,30.92,-102.92,
col0,col1,OK SALLISAW,col3,KJSV,35.43,-94.8,
col0,col1,PA JOHNSTOWN,col3,KJST,40.32,-78.83,
col0,col1,AZ SEDONA,col3,KSEZ,34.85,-111.78,
col0,col1,MO ST. CHARLES,col3,KSET,38.93,-90.43,
col0,col1,AZ FORT HUACHUCA,col3,KFHU,31.58,-110.35,
col0,col1,NM DOUBLE EAGLE II,col3,KAEG,35.13,-106.8,
col0,col1,TX STEPHENVILLE,col3,KSEP,32.22,-98.17,
col0,col1,Craig Field / Selma,col3,KSEM,32.35,-86.98,
col0,col1,SD SIOUX FALLS,col3,KFSD,43.58,-96.75,
col0,col1,MN FOSSTON,col3,KFSE,47.58,-95.77,
col0,col1,VA LOUISA,col3,KLKU,38.02,-77.97,
col0,col1,OR LAKEVIEW,col3,KLKV,42.17,-120.4,
col0,col1,CA SAN DIEGO/SANTEE,col3,KSEE,32.82,-116.97,
col0,col1,VT HIGHGATE,col3,KFSO,44.93,-73.1,
col0,col1,PA SELINSGROVE,col3,KSEG,40.82,-76.87,
col0,col1,AR FORT SMITH,col3,KFSM,35.33,-94.37,
col0,col1,WA SEATTLE/METRO,col3,KSEA,47.45,-122.32,
col0,col1,TX JACKSONVILLE,col3,KJSO,31.87,-95.22,
col0,col1,OK FORT SILL,col3,KFSI,34.65,-98.4,
col0,col1,MN GRAND MARAIS/COO,col3,KCKC,47.83,-90.37,
col0,col1,OK ADA,col3,KADH,34.8,-96.67,
col0,col1,ME HOULTON,col3,KHUL,46.12,-67.8,
col0,col1,SC DARLINGTON CNTY,col3,KUDG,34.45,-79.88,
col0,col1,WI ASHLAND,col3,KASX,46.55,-90.92,
col0,col1,IN TERRE HAUTE,col3,KHUF,39.45,-87.3,
col0,col1,OR ASTORIA,col3,KAST,46.15,-123.88,
col0,col1,ND FARGO,col3,KFAR,46.93,-96.82,
col0,col1,CA FRESNO,col3,KFAT,36.78,-119.72,
col0,col1,MN CROOKSTON MUNI,col3,KCKN,47.85,-96.62,
col0,col1,MS CLARKSDALE,col3,KCKM,34.3,-90.52,
col0,col1,AL REDSTONE ARSENAL,col3,KHUA,34.68,-86.68,
col0,col1,TX MARSHALL,col3,KASL,32.52,-94.3,
col0,col1,AL TALLADEGA,col3,KASN,33.57,-86.05,
col0,col1,MO FARMINGTON,col3,KFAM,37.77,-90.42,
col0,col1,NC AHOSKIE/TRI COUN,col3,KASJ,36.28,-77.17,
col0,col1,CO ASPEN,col3,KASE,39.23,-106.87,
col0,col1,LA SLIDELL 22,col3,KASD,30.35,-89.82,
col0,col1,AR SPRINGDALE MUNI,col3,KASG,36.17,-94.12,
col0,col1,IL WAUKEGAN,col3,KUGN,42.42,-87.87,
col0,col1,VA FT EUSTIS/FELKER,col3,KFAF,37.12,-76.62,
col0,col1,PA DU BOIS,col3,KDUJ,41.17,-78.9,
col0,col1,MI LAMBERTVILLE,col3,KDUH,41.73,-83.65,
col0,col1,WY DUBOIS MUNI,col3,KDUB,43.55,-109.68,
col0,col1,OK DUNCAN,col3,KDUC,34.47,-97.97,
col0,col1,OK DURANT,col3,KDUA,33.95,-96.4,
col0,col1,AZ DOUGLAS BISBEE,col3,KDUG,31.47,-109.58,
col0,col1,TX DUMAS/MOORE CTY,col3,KDUX,35.85,-102.02,
col0,col1,CO SCHRIEVER AFB,col3,KSHM,38.8,-104.52,
col0,col1,MN LONGVILLE,col3,KXVG,46.98,-94.2,
col0,col1,GA BRUNSWICK,col3,KSSI,31.15,-81.38,
col0,col1,MN WADENA MUNI,col3,KADC,46.45,-95.22,
col0,col1,SC SHAW AFB/SUMTER,col3,KSSC,33.97,-80.47,
col0,col1,ND HARVEY,col3,K5H4,47.78,-99.93,
col0,col1,TX S ANTONIO/STINSN,col3,KSSF,29.33,-98.47,
col0,col1,MO JEFFERSON CITY,col3,KJEF,38.6,-92.15,
col0,col1,No station name provided by NCAR/nsdc,col3,K7N0,29.95,-90.07,
col0,col1,ID JEROME COUNTY,col3,KJER,42.72,-114.45,
col0,col1,GA JESUP/WAYNE CTY,col3,KJES,31.55,-81.88,
col0,col1,VA STAUNTON/SHENAND,col3,KSHD,38.27,-78.9,
col0,col1,IL BLOOMINGTON/NORM,col3,KBMI,40.47,-88.92,
col0,col1,LA SABINE 13B  OILP,col3,KVBS,29.48,-93.63,
col0,col1,NH BERLIN,col3,KBML,44.58,-71.18,
col0,col1,AR BENTONVILLE,col3,KVBT,36.35,-94.22,
col0,col1,No station name provided by NCAR/nsdc,col3,KVBW,38.37,-78.97,
col0,col1,No station name provided by NCAR/nsdc,col3,KBMC,41.55,-112.07,
col0,col1,IN BLOOMINGTON,col3,KBMG,39.15,-86.62,
col0,col1,CA VANDENBERG AFB,col3,KVBG,34.73,-120.58,
col0,col1,AR MONTICELLO,col3,KLLQ,33.63,-91.75,
col0,col1,TX BEAUMONT,col3,KBMT,30.07,-94.22,
col0,col1,IN VALPARAISO,col3,KVPZ,41.45,-87.0,
col0,col1,FL EGLIN AFB/VALPAR,col3,KVPS,30.47,-86.52,
col0,col1,SC CHESTER CATAWBA,col3,KDCM,34.78,-81.2,
col0,col1,AL DECATUR,col3,KDCU,34.65,-86.95,
col0,col1,OK NORMAN/WESTHEIME,col3,KOUN,35.25,-97.47,
col0,col1,GA CARTERSVILLE,col3,KVPC,34.13,-84.85,
col0,col1,IN DAVIESS COUNTY,col3,KDCY,38.7,-87.13,
col0,col1,TX DALLAS/ADDISON,col3,KADS,32.97,-96.82,
col0,col1,NM CLAYTON,col3,KCAO,36.45,-103.15,
col0,col1,CO MONUMENT/ELBERT,col3,KMNH,39.22,-104.65,
col0,col1,MD ANDREWS AFB,col3,KADW,38.82,-76.87,
col0,col1,WA KELSO LONGVEIW,col3,KKLS,46.12,-122.9,
col0,col1,MA CHICOPEE/WESTOVE,col3,KCEF,42.2,-72.52,
col0,col1,OR MCMINNVILLE,col3,KMMV,45.2,-123.13,
col0,col1,NJ MORRISTOWN MUNI,col3,KMMU,40.78,-74.42,
col0,col1,SC MCENTIRE ANG BAS,col3,KMMT,33.92,-80.78,
col0,col1,LA OFFSHORE,col3,KH78,28.18,-88.48,
col0,col1,MN MARSHALL/RYAN,col3,KMML,44.45,-95.82,
col0,col1,CT MERIDEN,col3,KMMK,41.52,-72.83,
col0,col1,CA MAMMOTH/JUNE LAK,col3,KMMH,37.62,-118.82,
col0,col1,IA ATLANTIC,col3,KAIO,41.38,-95.03,
col0,col1,MO CLINTON,col3,KGLY,38.35,-93.68,
col0,col1,KY GLASGOW,col3,KGLW,37.03,-85.95,
col0,col1,MI GAYLORD,col3,KGLR,45.02,-84.68,
col0,col1,TX GALVESTON,col3,KGLS,29.27,-94.87,
col0,col1,MS GREENVILLE,col3,KGLH,33.5,-90.98,
col0,col1,KY MURRAY KYLE-OAK,col3,KCEY,36.67,-88.37,
col0,col1,KS GOODLAND,col3,KGLD,39.37,-101.7,
col0,col1,TX GAINESVILLE,col3,KGLE,33.65,-97.2,
col0,col1,MI HOLLAND,col3,KBIV,42.75,-86.1,
col0,col1,KS LAWRENCE,col3,KLWC,39.02,-95.22,
col0,col1,AL MUSCLE SHOAL,col3,KMSL,34.75,-87.6,
col0,col1,MT MISSOULA,col3,KMSO,46.92,-114.1,
col0,col1,WI MADISON,col3,KMSN,43.13,-89.35,
col0,col1,MN MINNEAPOLIS,col3,KMSP,44.88,-93.23,
col0,col1,NY MASSENA,col3,KMSS,44.93,-74.85,
col0,col1,NY MONTICELLO,col3,KMSV,41.7,-74.78,
col0,col1,LA NEW ORLEANS/INTL,col3,KMSY,30.0,-90.25,
col0,col1,FL PENSACOLA,col3,KPNS,30.48,-87.18,
col0,col1,CO EAGLE CO. REGION,col3,KEGE,39.63,-106.92,
col0,col1,TN MCMINNVILLE,col3,KRNC,35.7,-85.85,
col0,col1,TX RANDOLPH AFB,col3,KRND,29.52,-98.27,
col0,col1,IL PONTIAC,col3,KPNT,40.92,-88.62,
col0,col1,WI NEW RICHMOND MUN,col3,KRNH,45.15,-92.53,
col0,col1,CA RAMONA,col3,KRNM,33.03,-116.92,
col0,col1,NV RENO,col3,KRNO,39.5,-119.77,
col0,col1,CA AVALON,col3,KAVX,33.4,-118.42,
col0,col1,KS GREAT BEND,col3,KGBD,38.35,-98.87,
col0,col1,MI OWOSSO,col3,KRNP,43.0,-84.13,
col0,col1,WY PINEDALE R WENZ,col3,KPNA,42.8,-109.8,
col0,col1,IL GALESBURG,col3,KGBG,40.93,-90.43,
col0,col1,WA RENTON,col3,KRNT,47.5,-122.22,
col0,col1,PA PHILADELPHIA/NE,col3,KPNE,40.08,-75.02,
col0,col1,MS CLEVELAND,col3,KRNV,33.77,-90.75,
col0,col1,MN PRINCETON MUNI,col3,KPNM,45.57,-93.6,
col0,col1,LA MAGNOLIA OILP,col3,KGBK,27.2,-92.2,
col0,col1,VA FREDERICKSB/SHAN,col3,KEZF,38.27,-77.45,
col0,col1,No station name provided by NCAR/nsdc,col3,KCZT,28.52,-99.82,
col0,col1,CA CAMPO,col3,KCZZ,32.63,-116.47,
col0,col1,GA EASTMAN,col3,KEZM,32.22,-83.13,
col0,col1,NC HOFFMAN/MACKALL,col3,KHFF,35.02,-79.5,
col0,col1,WV CLARKSBURG,col3,KCKB,39.3,-80.22,
col0,col1,CT HARTFORD/BRAINAR,col3,KHFD,41.73,-72.65,
col0,col1,MO MONETT,col3,KHFJ,36.9,-94.02,
col0,col1,MT BROWNING,col3,K8S0,48.6,-113.12,
col0,col1,NJ ANDOVER,col3,K12N,41.02,-74.73,
col0,col1,IA NEWTON MUNI,col3,KTNU,41.67,-93.02,
col0,col1,MI STURGIS/KIRSCH,col3,KIRS,41.8,-85.43,
col0,col1,AL ALBERTVILLE MUNI,col3,K8A0,34.23,-86.25,
col0,col1,MO KIRKSVILLE,col3,KIRK,40.1,-92.55,
col0,col1,NC BOONE WATAUGA CT,col3,KTNB,36.2,-81.65,
col0,col1,TX KICKAPOO,col3,KCWC,33.85,-98.48,
col0,col1,SD WATERTOWN,col3,KATY,44.9,-97.15,
col0,col1,MI HOUGHTON LAKE,col3,KHTL,44.35,-84.67,
col0,col1,NY EAST HAMPTON,col3,KHTO,40.95,-72.25,
col0,col1,LA ATLANTIS    OILP,col3,KATP,27.2,-90.03,
col0,col1,AZ CHANDLER,col3,KCHD,33.27,-111.82,
col0,col1,NM ARTESIA,col3,KATS,32.85,-104.47,
col0,col1,TX AUSTIN/MABRY,col3,KATT,30.32,-97.77,
col0,col1,TN CHATTANOOGA,col3,KCHA,35.03,-85.2,
col0,col1,GA ATLANTA,col3,KATL,33.63,-84.45,
col0,col1,MI MUSKEGON,col3,KMKG,43.17,-86.23,
col0,col1,WV HUNTINGTON,col3,KHTS,38.37,-82.55,
col0,col1,SC CHARLESTON,col3,KCHS,32.9,-80.03,
col0,col1,MI DETROIT/WAYNE,col3,KDTW,42.23,-83.33,
col0,col1,AZ LAKE HAVASU CITY,col3,KHII,34.57,-114.37,
col0,col1,FL DESTIN,col3,KDTS,30.4,-86.47,
col0,col1,GA CORDELE,col3,KCKF,31.98,-83.77,
col0,col1,OR HILLSBORO/PORTLD,col3,KHIO,45.55,-122.95,
col0,col1,No station name provided by NCAR/nsdc,col3,KDTA,39.38,-112.5,
col0,col1,MN DETROIT LAKES,col3,KDTL,46.82,-95.87,
col0,col1,TX DENTON,col3,KDTO,33.2,-97.2,
col0,col1,LA SHREVEPORT/DWNTN,col3,KDTN,32.55,-93.75,
col0,col1,MT ROUNDUP,col3,KRPX,46.47,-108.55,
col0,col1,IL ROCHELLE/KORITZ,col3,KRPJ,41.88,-89.08,
col0,col1,TX GRAHAM MUNI,col3,KRPH,33.12,-98.55,
col0,col1,WI RICE LAKE,col3,KRPD,45.42,-91.77,
col0,col1,CA DAVIS,col3,KEDU,38.53,-121.78,
col0,col1,MO MOSBY,col3,KGPH,39.33,-94.32,
col0,col1,MT KALISPELL,col3,KGPI,48.32,-114.25,
col0,col1,TX GRAND PRAIRIE,col3,KGPM,32.7,-97.05,
col0,col1,TX PLEASANTON MUNI,col3,KPEZ,28.95,-98.52,
col0,col1,No station name provided by NCAR/nsdc,col3,KEDN,31.3,-85.9,
col0,col1,MS GULFPORT,col3,KGPT,30.42,-89.08,
col0,col1,KS ELKHART,col3,KEHA,37.0,-101.9,
col0,col1,MN GRAND RAPIDS,col3,KGPZ,47.22,-93.52,
col0,col1,NC EDENTON,col3,KEDE,36.02,-76.57,
col0,col1,CA OCEANSIDE/RED-B,col3,KNXF,33.28,-117.45,
col0,col1,TX AUSTIN EXEC,col3,KEDC,30.4,-97.57,
col0,col1,TX FREDERICKSBURG,col3,KT82,30.25,-98.92,
col0,col1,GA DUBLIN,col3,KDBN,32.57,-82.98,
col0,col1,IA DUBUQUE,col3,KDBQ,42.4,-90.7,
col0,col1,MT BOZEMAN,col3,KBZN,45.78,-111.17,
col0,col1,VT SPRINGFIELD,col3,KVSF,43.35,-72.52,
col0,col1,WY ELK MOUNTAIN,col3,KEHY,41.73,-106.47,
col0,col1,IL PARIS,col3,KPRG,39.7,-87.67,
col0,col1,SC KINGSTREE,col3,KCKI,33.72,-79.85,
col0,col1,CA PASO ROBLES,col3,KPRB,35.67,-120.63,
col0,col1,GA GREENSBORO,col3,K3J7,33.6,-83.13,
col0,col1,IA PERRY MUNI,col3,KPRO,41.83,-94.17,
col0,col1,AL GREENVILLE,col3,KPRN,31.85,-86.62,
col0,col1,TX PRESIDIO/LELY IN,col3,KPRS,29.63,-104.35,
col0,col1,CA EL CENTRO NAF,col3,KNJK,32.82,-115.67,
col0,col1,NC BOGUE/SWANSBORO,col3,KNJM,34.67,-77.02,
col0,col1,TX PARIS/COX FIELD,col3,KPRX,33.62,-95.45,
col0,col1,TX BRYAN,col3,KCFD,30.72,-96.33,
col0,col1,MN BUFFALO MUNI,col3,KCFE,45.17,-93.85,
col0,col1,ND HAZEN,col3,KHZE,47.28,-101.58,
col0,col1,No station name provided by NCAR/nsdc,col3,KFRR,38.92,-78.25,
col0,col1,MN LITCHFIELD,col3,KLJF,45.1,-94.52,
col0,col1,NC WADESBORO/ANSON,col3,KAFP,35.02,-80.08,
col0,col1,CA SAN LUIS OBISPO,col3,KSBP,35.23,-120.63,
col0,col1,No station name provided by NCAR/nsdc,col3,KHZL,40.98,-76.0,
col0,col1,CO USAF ACADEMY/COS,col3,KAFF,38.97,-104.82,
col0,col1,KS COFFEYVILLE,col3,KCFV,37.08,-95.57,
col0,col1,WI SHEBOYGAN,col3,KSBM,43.78,-87.85,
col0,col1,NY FARMINGDALE,col3,KFRG,40.73,-73.42,
col0,col1,GA SWAINSBORO,col3,KSBO,32.62,-82.37,
col0,col1,NH JAFFREY,col3,KAFN,42.8,-72.0,
col0,col1,CA SANTA BARBARA,col3,KSBA,34.43,-119.85,
col0,col1,MN FAIRMONT MUNI,col3,KFRM,43.63,-94.42,
col0,col1,NE NEBRASKA CITY,col3,KAFK,40.6,-95.85,
col0,col1,OH ASHTABULA,col3,KHZY,41.78,-80.7,
col0,col1,MN MCGREGOR/IVERSON,col3,KHZX,46.62,-93.32,
col0,col1,No station name provided by NCAR/nsdc,col3,K5T9,28.85,-100.52,
col0,col1,ID LOWELL/ELK CITY,col3,KP69,46.15,-115.6,
col0,col1,NV EUREKA,col3,KP68,39.6,-116.0,
col0,col1,WY YELLOWSTONE LAKE,col3,KP60,44.55,-110.42,
col0,col1,CO WOLF CREEK PASS,col3,KCPW,37.45,-106.8,
col0,col1,IA SPENCER,col3,KSPW,43.17,-95.22,
col0,col1,LA SHIP SHOAL178,col3,KSPR,28.6,-91.2,
col0,col1,TX WICHITA FALL,col3,KSPS,33.98,-98.5,
col0,col1,PA BRADFORD,col3,KBFD,41.8,-78.63,
col0,col1,SD SPEARFISH/CLYDE,col3,KSPF,44.47,-103.77,
col0,col1,FL ST PETERS/ALBERT,col3,KSPG,27.77,-82.63,
col0,col1,CO SPRINGFIELD,col3,KSPD,37.28,-102.62,
col0,col1,OR SCAPPOOSE,col3,KSPB,45.77,-122.87,
col0,col1,SC SPARTANBURG,col3,KSPA,34.92,-81.93,
col0,col1,TX SOUTH PADRE IS,col3,KSPL,26.07,-97.15,
col0,col1,ND CARRINGTON,col3,K46D,47.45,-99.15,
col0,col1,IL SPRINGFIELD,col3,KSPI,39.85,-89.68,
col0,col1,CA OXNARD,col3,KOXR,34.2,-119.2,
col0,col1,WA BELLINGHAM,col3,KBLI,48.8,-122.53,
col0,col1,CA BLYTHE,col3,KBLH,33.62,-114.72,
col0,col1,IA KNOXVILLE,col3,KOXV,41.28,-93.12,
col0,col1,NJ BELMAR/FARMDALE,col3,KBLM,40.17,-74.12,
col0,col1,LA HIGH IS. 179A,col3,KXIH,29.18,-94.52,
col0,col1,No station name provided by NCAR/nsdc,col3,KOZS,37.97,-92.68,
col0,col1,WV BLUEFIELD,col3,KBLF,37.3,-81.2,
col0,col1,MD OCEAN CITY,col3,KOXB,38.32,-75.12,
col0,col1,CT OXFORD/WATERBURY,col3,KOXC,41.47,-73.13,
col0,col1,IN KNOX STARKE CTY,col3,KOXI,41.33,-86.67,
col0,col1,IL SCOTT AFB/BELLEV,col3,KBLV,38.53,-89.83,
col0,col1,CA EMIGRANT GAP,col3,KBLU,39.28,-120.7,
col0,col1,CO CANON CITY,col3,K1V6,38.43,-105.1,
col0,col1,VT ST. JOHNSBURY,col3,K1V4,44.42,-72.02,
col0,col1,FL MIAMI/TAMIAMI,col3,KTMB,25.65,-80.43,
col0,col1,FL KISSIMMEE/ORLAND,col3,KISM,28.28,-81.43,
col0,col1,GA TIFTON,col3,KTMA,31.43,-83.48,
col0,col1,TX HOUSTON EXEC,col3,KTME,29.8,-95.9,
col0,col1,OR TILLAMOOK,col3,KTMK,45.42,-123.82,
col0,col1,TX HAMILTON MUNI,col3,KMNZ,31.67,-98.15,
col0,col1,NE O'NEILL,col3,KONL,42.47,-98.67,
col0,col1,NM SOCORRO,col3,KONM,34.02,-106.9,
col0,col1,MN HINCKLEY,col3,K04W,46.02,-92.9,
col0,col1,OR ONTARIO,col3,KONO,44.02,-117.02,
col0,col1,MN WINONA MUNI,col3,KONA,44.07,-91.7,
col0,col1,No station name provided by NCAR/nsdc,col3,K28J,29.65,-81.58,
col0,col1,NC CURRITUCK,col3,KONX,36.4,-76.02,
