col0,col1,GA TOCCOA,col3,KTOC,34.6,-83.3,False,KGVL,37.843,
col0,col1,OH TOLEDO,col3,KTOL,41.58,-83.8,True,KTOL,0.0,
col0,col1,AL TROY,col3,KTOI,31.85,-86.02,True,KTOI,0.0,
col0,col1,IL TAYLORVILLE,col3,KTAZ,39.53,-89.33,False,KSPI,28.899,
col0,col1,ME MILLINOCKET,col3,KMLT,45.65,-68.7,True,KMLT,0.0,
col0,col1,LA MONROE,col3,KMLU,32.52,-92.03,True,KMLU,0.0,
col0,col1,ID MULLAN PASS,col3,KMLP,47.45,-115.67,False,KSFF,78.547,
col0,col1,ND ROLLA,col3,K06D,48.88,-99.62,False,KMOT,87.098,
col0,col1,MA TAUNTON,col3,KTAN,41.88,-71.02,False,KPVD,23.837,
col0,col1,IL MOLINE/QUAD CITY,col3,KMLI,41.45,-90.52,True,KMLI,0.0,
col0,col1,GA MILLEDGEVILLE,col3,KMLJ,33.15,-83.23,False,KMCN,40.595,
col0,col1,NE OMAHA/MILLARD,col3,KMLE,41.2,-96.12,False,KOMA,14.118,
col0,col1,CO TRINIDAD/ANIMAS,col3,KTAD,37.27,-104.33,True,KTAD,0.0,
col0,col1,FL MELBOURNE,col3,KMLB,28.1,-80.65,True,KMLB,0.0,
col0,col1,OK MCALESTER,col3,KMLC,34.88,-95.78,False,KFSM,85.549,
col0,col1,TX GATESVILLE,col3,KGOP,31.42,-97.8,False,KACT,36.305,
col0,col1,MI GRAYLING AF,col3,KGOV,44.68,-84.73,False,KHTL,22.992,
col0,col1,IA IOWA CITY,col3,KIOW,41.63,-91.55,True,KIOW,0.0,
col0,col1,OK GUTHRIE,col3,KGOK,35.85,-97.4,False,KOKC,34.362,
col0,col1,CA GRASS VALLEY,col3,KGOO,39.22,-121.0,False,KSAC,56.554,
col0,col1,CT GROTON/NEW LONDO,col3,KGON,41.33,-72.05,False,KPVD,41.889,
col0,col1,OK EL RENO MUNI,col3,KRQO,35.47,-98.0,False,KOKC,23.364,
col0,col1,AZ WINDOW ROCK,col3,KRQE,35.65,-109.07,False,KINW,102.387,
col0,col1,MI BIG RAPIDS,col3,KRQB,43.72,-85.5,False,KMKG,52.774,
col0,col1,KY MONTICELLO/WAYNE,col3,KEKQ,36.85,-84.85,False,KLOZ,45.899,
col0,col1,MT ENNIS BIG SKY,col3,KEKS,45.27,-111.65,False,KBZN,42.208,
col0,col1,NC GOLDSBORO/S. J.,col3,KGSB,35.32,-77.97,False,KEWN,54.742,
col0,col1,NC GREENSBORO,col3,KGSO,36.1,-79.95,True,KGSO,0.0,
col0,col1,IN GOSHEN,col3,KGSH,41.53,-85.78,False,KSBN,30.266,
col0,col1,CA SANTA MARIA,col3,KSMX,34.9,-120.45,True,KSMX,0.0,
col0,col1,MI LAPEER,col3,KD95,43.07,-83.27,False,KFNT,25.212,
col0,col1,AZ YUMA MCAS,col3,KNYL,32.63,-114.62,True,KNYL,0.0,
col0,col1,SC GREER/SPARTANSBG,col3,KGSP,34.9,-82.22,True,KGSP,0.0,
col0,col1,NY NYC/CENTRAL PARK,col3,KNYC,40.78,-73.97,True,KNYC,0.0,
col0,col1,IN ELKHART MUNICIPA,col3,KEKM,41.72,-86.0,False,KSBN,16.563,
col0,col1,CO AKRON,col3,KAKO,40.17,-103.22,True,KAKO,0.0,
col0,col1,NV ELKO,col3,KEKO,40.82,-115.78,True,KEKO,0.0,
col0,col1,VA QUANTICO MCAF,col3,KNYG,38.5,-77.28,False,KDCA,27.688,
col0,col1,AR ROGERS,col3,KROG,36.37,-94.08,False,KFYV,24.698,
col0,col1,Clarksville / Marks,col3,KW63,36.6,-78.55,False,KDAN,43.324,
col0,col1,NY ROCHESTER,col3,KROC,43.12,-77.68,True,KROC,0.0,
col0,col1,OH RAVENA/PORTAGE,col3,KPOV,41.22,-81.25,False,KCAK,23.199,
col0,col1,VA ROANOKE,col3,KROA,37.32,-79.97,True,KROA,0.0,
col0,col1,No station name provided by NCAR/nsdc,col3,KNY0,42.98,-74.33,False,KALB,31.192,
col0,col1,No station name provided by NCAR/nsdc,col3,KPOY,44.87,-108.8,False,KGEY,42.841,
col0,col1,FL KEY WEST,col3,KEYW,24.55,-81.75,True,KEYW,0.0,
col0,col1,NC GASTONIA,col3,KAKH,35.2,-81.15,False,KCLT,11.375,
col0,col1,NM ROSWELL,col3,KROW,33.3,-104.5,True,KROW,0.0,
col0,col1,NC POPE AFB,col3,KPOB,35.17,-79.02,False,KFAY,15.33,
col0,col1,CA LA VERNE/BRACKET,col3,KPOC,34.1,-117.77,False,KONT,11.409,
col0,col1,MN RUSH CITY,col3,KROS,45.7,-92.95,False,KSTC,54.153,
col0,col1,MO POPULAR BLUFF,col3,KPOF,36.77,-90.32,False,KCGI,51.744,
col0,col1,VA DUBLIN/NEW RIV,col3,KPSK,37.12,-80.67,False,KBLF,31.706,
col0,col1,NC ELIZABETHTOWN,col3,KEYF,34.6,-78.58,False,KLBT,27.868,
col0,col1,MN ROSEAU MUNI,col3,KROX,48.85,-95.7,False,KGFK,92.063,
col0,col1,VA WALLOPS ISLAND,col3,KWAL,37.93,-75.47,True,KWAL,0.0,
col0,col1,MD HAGERSTOWN,col3,KHGR,39.7,-77.73,True,KHGR,0.0,
col0,col1,MI NEWBERRY,col3,KERY,46.3,-85.45,False,KANJ,52.797,
col0,col1,CA MURRIETA/TEMECUL,col3,KF70,33.57,-117.13,False,KOKB,27.31,
col0,col1,WI ANTIGO/LANGLADE,col3,KAIG,45.15,-89.12,False,KAUW,28.757,
col0,col1,NC CHERRY POINT,col3,KNKT,34.9,-76.88,False,KEWN,15.185,
col0,col1,MI CHIPPEWA INTL,col3,KCIU,46.25,-84.47,False,KANJ,15.931,
col0,col1,WA PASCO,col3,KPSC,46.27,-119.12,True,KPSC,0.0,
col0,col1,NH PORTSMOUTH/PEASE,col3,KPSM,43.07,-70.82,False,KCON,35.443,
col0,col1,TX PALESTINE MUNI,col3,KPSN,31.78,-95.7,False,KTYR,44.388,
col0,col1,CO PAGOSA SPRINGS,col3,KPSO,37.28,-107.05,False,KDRO,40.623,
col0,col1,No station name provided by NCAR/nsdc,col3,KA08,32.52,-87.38,False,KTCL,50.331,
col0,col1,CA MIRAMAR NAS/SAN,col3,KNKX,32.87,-117.13,False,KSAN,10.1,
col0,col1,No station name provided by NCAR/nsdc,col3,K66R,29.65,-96.52,False,KVCT,59.289,
col0,col1,CA PALM SPRINGS,col3,KPSP,33.82,-116.5,True,KPSP,0.0,
col0,col1,TX PALACIOS,col3,KPSX,28.72,-96.25,False,KVCT,42.458,
col0,col1,CO BUENA VISTA,col3,KAEJ,38.82,-106.12,False,KLXV,30.294,
col0,col1,TX FORT STOCKTON,col3,KFST,30.92,-102.92,False,KMAF,82.862,
col0,col1,OK SALLISAW,col3,KJSV,35.43,-94.8,False,KFSM,25.19,
col0,col1,PA JOHNSTOWN,col3,KJST,40.32,-78.83,True,KJST,0.0,
col0,col1,AZ SEDONA,col3,KSEZ,34.85,-111.78,False,KFLG,20.323,
col0,col1,MO ST. CHARLES,col3,KSET,38.93,-90.43,False,KSTL,12.849,
col0,col1,AZ FORT HUACHUCA,col3,KFHU,31.58,-110.35,False,KDUG,45.982,
col0,col1,NM DOUBLE EAGLE II,col3,KAEG,35.13,-106.8,False,KDRO,149.693,
col0,col1,TX STEPHENVILLE,col3,KSEP,32.22,-98.17,False,KACT,68.974,
col0,col1,Craig Field / Selma,col3,KSEM,32.35,-86.98,False,KMGM,34.039,
col0,col1,SD SIOUX FALLS,col3,KFSD,43.58,-96.75,True,KFSD,0.0,
col0,col1,MN FOSSTON,col3,KFSE,47.58,-95.77,False,KFAR,66.644,
col0,col1,VA LOUISA,col3,KLKU,38.02,-77.97,False,KCHO,27.191,
col0,col1,OR LAKEVIEW,col3,KLKV,42.17,-120.4,False,KAAT,48.471,
col0,col1,CA SAN DIEGO/SANTEE,col3,KSEE,32.82,-116.97,False,KSAN,13.693,
col0,col1,VT HIGHGATE,col3,KFSO,44.93,-73.1,False,KPBG,26.522,
col0,col1,PA SELINSGROVE,col3,KSEG,40.82,-76.87,False,KIPT,29.824,
col0,col1,AR FORT SMITH,col3,KFSM,35.33,-94.37,True,KFSM,0.0,
col0,col1,WA SEATTLE/METRO,col3,KSEA,47.45,-122.32,True,KSEA,0.0,
col0,col1,TX JACKSONVILLE,col3,KJSO,31.87,-95.22,False,KTYR,36.117,
col0,col1,OK FORT SILL,col3,KFSI,34.65,-98.4,False,KSPS,46.643,
col0,col1,MN GRAND MARAIS/COO,col3,KCKC,47.83,-90.37,False,KDLH,109.202,
col0,col1,OK ADA,col3,KADH,34.8,-96.67,False,KOKC,66.108,
col0,col1,ME HOULTON,col3,KHUL,46.12,-67.8,True,KHUL,0.0,
col0,col1,SC DARLINGTON CNTY,col3,KUDG,34.45,-79.88,False,KFLO,20.525,
col0,col1,WI ASHLAND,col3,KASX,46.55,-90.92,False,KDLH,64.096,
col0,col1,IN TERRE HAUTE,col3,KHUF,39.45,-87.3,True,KHUF,0.0,
col0,col1,OR ASTORIA,col3,KAST,46.15,-123.88,True,KAST,0.0,
col0,col1,ND FARGO,col3,KFAR,46.93,-96.82,True,KFAR,0.0,
col0,col1,CA FRESNO,col3,KFAT,36.78,-119.72,True,KFAT,0.0,
col0,col1,MN CROOKSTON MUNI,col3,KCKN,47.85,-96.62,False,KGFK,26.845,
col0,col1,MS CLARKSDALE,col3,KCKM,34.3,-90.52,False,KGWO,60.762,
col0,col1,AL REDSTONE ARSENAL,col3,KHUA,34.68,-86.68,False,KHSV,6.049,
col0,col1,TX MARSHALL,col3,KASL,32.52,-94.3,False,KGGG,26.329,
col0,col1,AL TALLADEGA,col3,KASN,33.57,-86.05,False,KANB,11.534,
col0,col1,MO FARMINGTON,col3,KFAM,37.77,-90.42,False,KCGI,59.263,
col0,col1,NC AHOSKIE/TRI COUN,col3,KASJ,36.28,-77.17,False,KECG,55.149,
col0,col1,CO ASPEN,col3,KASE,39.23,-106.87,True,KASE,0.0,
col0,col1,LA SLIDELL 22,col3,KASD,30.35,-89.82,False,KNEW,24.226,
col0,col1,AR SPRINGDALE MUNI,col3,KASG,36.17,-94.12,False,KFYV,10.733,
col0,col1,IL WAUKEGAN,col3,KUGN,42.42,-87.87,True,KUGN,0.0,
col0,col1,VA FT EUSTIS/FELKER,col3,KFAF,37.12,-76.62,False,KORF,27.713,
col0,col1,PA DU BOIS,col3,KDUJ,41.17,-78.9,True,KDUJ,0.0,
col0,col1,MI LAMBERTVILLE,col3,KDUH,41.73,-83.65,False,KTOL,12.937,
col0,col1,WY DUBOIS MUNI,col3,KDUB,43.55,-109.68,False,KRIW,69.286,
col0,col1,OK DUNCAN,col3,KDUC,34.47,-97.97,False,KSPS,45.42,
col0,col1,OK DURANT,col3,KDUA,33.95,-96.4,False,KDFW,80.879,
col0,col1,AZ DOUGLAS BISBEE,col3,KDUG,31.47,-109.58,True,KDUG,0.0,
col0,col1,TX DUMAS/MOORE CTY,col3,KDUX,35.85,-102.02,False,KDHT,31.892,
col0,col1,CO SCHRIEVER AFB,col3,KSHM,38.8,-104.52,False,KCOS,8.724,
col0,col1,MN LONGVILLE,col3,KXVG,46.98,-94.2,False,KDLH,94.816,
col0,col1,GA BRUNSWICK,col3,KSSI,31.15,-81.38,True,KSSI,0.0,
col0,col1,MN WADENA MUNI,col3,KADC,46.45,-95.22,False,KFAR,82.764,
col0,col1,SC SHAW AFB/SUMTER,col3,KSSC,33.97,-80.47,False,KCUB,30.37,
col0,col1,ND HARVEY,col3,K5H4,47.78,-99.93,False,KMOT,69.929,
col0,col1,TX S ANTONIO/STINSN,col3,KSSF,29.33,-98.47,False,KSAT,13.819,
col0,col1,MO JEFFERSON CITY,col3,KJEF,38.6,-92.15,False,KCOU,15.662,
col0,col1,No station name provided by NCAR/nsdc,col3,K7N0,29.95,-90.07,False,KNEW,7.312,
col0,col1,ID JEROME COUNTY,col3,KJER,42.72,-114.45,True,KJER,0.0,
col0,col1,GA JESUP/WAYNE CTY,col3,KJES,31.55,-81.88,False,KAMG,36.536,
col0,col1,VA STAUNTON/SHENAND,col3,KSHD,38.27,-78.9,False,KCHO,26.279,
col0,col1,IL BLOOMINGTON/NORM,col3,KBMI,40.47,-88.92,False,KPIA,42.214,
col0,col1,LA SABINE 13B  OILP,col3,KVBS,29.48,-93.63,False,KBPT,40.382,
col0,col1,NH BERLIN,col3,KBML,44.58,-71.18,False,K1V4,42.846,
col0,col1,AR BENTONVILLE,col3,KVBT,36.35,-94.22,False,KFYV,22.971,
col0,col1,No station name provided by NCAR/nsdc,col3,KVBW,38.37,-78.97,False,KCHO,32.727,
col0,col1,No station name provided by NCAR/nsdc,col3,KBMC,41.55,-112.07,False,KSLC,54.143,
col0,col1,IN BLOOMINGTON,col3,KBMG,39.15,-86.62,True,KBMG,0.0,
col0,col1,CA VANDENBERG AFB,col3,KVBG,34.73,-120.58,False,KSMX,13.869,
col0,col1,AR MONTICELLO,col3,KLLQ,33.63,-91.75,False,KPBF,39.378,
col0,col1,TX BEAUMONT,col3,KBMT,30.07,-94.22,False,KBPT,14.07,
col0,col1,IN VALPARAISO,col3,KVPZ,41.45,-87.0,True,KVPZ,0.0,
col0,col1,FL EGLIN AFB/VALPAR,col3,KVPS,30.47,-86.52,False,KPNS,39.308,
col0,col1,SC CHESTER CATAWBA,col3,KDCM,34.78,-81.2,False,KCLT,33.532,
col0,col1,AL DECATUR,col3,KDCU,34.65,-86.95,False,KHSV,9.663,
col0,col1,OK NORMAN/WESTHEIME,col3,KOUN,35.25,-97.47,False,KOKC,11.593,
col0,col1,GA CARTERSVILLE,col3,KVPC,34.13,-84.85,True,KVPC,0.0,
col0,col1,IN DAVIESS COUNTY,col3,KDCY,38.7,-87.13,False,KLWV,25.789,
col0,col1,TX DALLAS/ADDISON,col3,KADS,32.97,-96.82,False,KDFW,12.566,
col0,col1,NM CLAYTON,col3,KCAO,36.45,-103.15,True,KCAO,0.0,
col0,col1,CO MONUMENT/ELBERT,col3,KMNH,39.22,-104.65,False,KAPA,26.436,
col0,col1,MD ANDREWS AFB,col3,KADW,38.82,-76.87,False,KDCA,8.857,
col0,col1,WA KELSO LONGVEIW,col3,KKLS,46.12,-122.9,False,KVUO,36.58,
col0,col1,MA CHICOPEE/WESTOVE,col3,KCEF,42.2,-72.52,False,KBDL,20.381,
col0,col1,OR MCMINNVILLE,col3,KMMV,45.2,-123.13,True,KMMV,0.0,
col0,col1,NJ MORRISTOWN MUNI,col3,KMMU,40.78,-74.42,False,KEWR,14.801,
col0,col1,SC MCENTIRE ANG BAS,col3,KMMT,33.92,-80.78,False,KCUB,13.075,
col0,col1,LA OFFSHORE,col3,KH78,28.18,-88.48,False,KNEW,159.518,
col0,col1,MN MARSHALL/RYAN,col3,KMML,44.45,-95.82,False,KATY,72.365,
col0,col1,CT MERIDEN,col3,KMMK,41.52,-72.83,False,KBDR,28.757,
col0,col1,CA MAMMOTH/JUNE LAK,col3,KMMH,37.62,-118.82,False,KBIH,31.019,
col0,col1,IA ATLANTIC,col3,KAIO,41.38,-95.03,False,KOMA,45.314,
col0,col1,MO CLINTON,col3,KGLY,38.35,-93.68,False,KDMO,37.594,
col0,col1,KY GLASGOW,col3,KGLW,37.03,-85.95,False,KBWG,26.264,
col0,col1,MI GAYLORD,col3,KGLR,45.02,-84.68,False,KHTL,46.295,
col0,col1,TX GALVESTON,col3,KGLS,29.27,-94.87,True,KGLS,0.0,
col0,col1,MS GREENVILLE,col3,KGLH,33.5,-90.98,True,KGLH,0.0,
col0,col1,KY MURRAY KYLE-OAK,col3,KCEY,36.67,-88.37,False,KPAH,35.393,
col0,col1,KS GOODLAND,col3,KGLD,39.37,-101.7,True,KGLD,0.0,
col0,col1,TX GAINESVILLE,col3,KGLE,33.65,-97.2,False,KDFW,52.853,
col0,col1,MI HOLLAND,col3,KBIV,42.75,-86.1,True,KBIV,0.0,
col0,col1,KS LAWRENCE,col3,KLWC,39.02,-95.22,True,KLWC,0.0,
col0,col1,AL MUSCLE SHOAL,col3,KMSL,34.75,-87.6,True,KMSL,0.0,
col0,col1,MT MISSOULA,col3,KMSO,46.92,-114.1,True,KMSO,0.0,
col0,col1,WI MADISON,col3,KMSN,43.13,-89.35,True,KMSN,0.0,
col0,col1,MN MINNEAPOLIS,col3,KMSP,44.88,-93.23,True,KMSP,0.0,
col0,col1,NY MASSENA,col3,KMSS,44.93,-74.85,True,KMSS,0.0,
col0,col1,NY MONTICELLO,col3,KMSV,41.7,-74.78,False,KPOU,46.705,
col0,col1,LA NEW ORLEANS/INTL,col3,KMSY,30.0,-90.25,False,KNEW,13.607,
col0,col1,FL PENSACOLA,col3,KPNS,30.48,-87.18,True,KPNS,0.0,
col0,col1,CO EAGLE CO. REGION,col3,KEGE,39.63,-106.92,False,KASE,27.766,
col0,col1,TN MCMINNVILLE,col3,KRNC,35.7,-85.85,False,KCSV,46.466,
col0,col1,TX RANDOLPH AFB,col3,KRND,29.52,-98.27,False,KSAT,12.044,
col0,col1,IL PONTIAC,col3,KPNT,40.92,-88.62,False,KLOT,54.193,
col0,col1,WI NEW RICHMOND MUN,col3,KRNH,45.15,-92.53,False,KMSP,38.948,
col0,col1,CA RAMONA,col3,KRNM,33.03,-116.92,True,KRNM,0.0,
col0,col1,NV RENO,col3,KRNO,39.5,-119.77,True,KRNO,0.0,
col0,col1,CA AVALON,col3,KAVX,33.4,-118.42,False,KLGB,32.916,
col0,col1,KS GREAT BEND,col3,KGBD,38.35,-98.87,False,KSLN,72.295,
col0,col1,MI OWOSSO,col3,KRNP,43.0,-84.13,False,KFNT,19.318,
col0,col1,WY PINEDALE R WENZ,col3,KPNA,42.8,-109.8,False,KBPI,21.522,
col0,col1,IL GALESBURG,col3,KGBG,40.93,-90.43,False,KMLI,36.232,
col0,col1,WA RENTON,col3,KRNT,47.5,-122.22,False,KSEA,5.809,
col0,col1,PA PHILADELPHIA/NE,col3,KPNE,40.08,-75.02,False,KTTN,17.39,
col0,col1,MS CLEVELAND,col3,KRNV,33.77,-90.75,False,KGLH,22.871,
col0,col1,MN PRINCETON MUNI,col3,KPNM,45.57,-93.6,False,KSTC,21.813,
col0,col1,LA MAGNOLIA OILP,col3,KGBK,27.2,-92.2,False,KARA,196.494,
col0,col1,VA FREDERICKSB/SHAN,col3,KEZF,38.27,-77.45,False,KIAD,45.602,
col0,col1,No station name provided by NCAR/nsdc,col3,KCZT,28.52,-99.82,False,KDRT,88.726,
col0,col1,CA CAMPO,col3,KCZZ,32.63,-116.47,True,KCZZ,0.0,
col0,col1,GA EASTMAN,col3,KEZM,32.22,-83.13,False,KMCN,43.924,
col0,col1,NC HOFFMAN/MACKALL,col3,KHFF,35.02,-79.5,False,KFAY,35.199,
col0,col1,WV CLARKSBURG,col3,KCKB,39.3,-80.22,False,KMGW,28.996,
col0,col1,CT HARTFORD/BRAINAR,col3,KHFD,41.73,-72.65,False,KBDL,13.905,
col0,col1,MO MONETT,col3,KHFJ,36.9,-94.02,False,KJLN,31.614,
col0,col1,MT BROWNING,col3,K8S0,48.6,-113.12,False,KCTB,34.269,
col0,col1,NJ ANDOVER,col3,K12N,41.02,-74.73,False,KMPO,34.698,
col0,col1,IA NEWTON MUNI,col3,KTNU,41.67,-93.02,False,KMIW,31.514,
col0,col1,MI STURGIS/KIRSCH,col3,KIRS,41.8,-85.43,False,KAZO,30.342,
col0,col1,AL ALBERTVILLE MUNI,col3,K8A0,34.23,-86.25,False,KHSV,41.883,
col0,col1,MO KIRKSVILLE,col3,KIRK,40.1,-92.55,True,KIRK,0.0,
col0,col1,NC BOONE WATAUGA CT,col3,KTNB,36.2,-81.65,False,KTRI,46.007,
col0,col1,TX KICKAPOO,col3,KCWC,33.85,-98.48,False,KSPS,9.055,
col0,col1,SD WATERTOWN,col3,KATY,44.9,-97.15,True,KATY,0.0,
col0,col1,MI HOUGHTON LAKE,col3,KHTL,44.35,-84.67,True,KHTL,0.0,
col0,col1,NY EAST HAMPTON,col3,KHTO,40.95,-72.25,False,KISP,45.601,
col0,col1,LA ATLANTIS    OILP,col3,KATP,27.2,-90.03,False,KNEW,196.916,
col0,col1,AZ CHANDLER,col3,KCHD,33.27,-111.82,False,KPHX,15.983,
col0,col1,NM ARTESIA,col3,KATS,32.85,-104.47,False,KROW,31.14,
col0,col1,TX AUSTIN/MABRY,col3,KATT,30.32,-97.77,True,KATT,0.0,
col0,col1,TN CHATTANOOGA,col3,KCHA,35.03,-85.2,True,KCHA,0.0,
col0,col1,GA ATLANTA,col3,KATL,33.63,-84.45,True,KATL,0.0,
col0,col1,MI MUSKEGON,col3,KMKG,43.17,-86.23,True,KMKG,0.0,
col0,col1,WV HUNTINGTON,col3,KHTS,38.37,-82.55,True,KHTS,0.0,
col0,col1,SC CHARLESTON,col3,KCHS,32.9,-80.03,True,KCHS,0.0,
col0,col1,MI DETROIT/WAYNE,col3,KDTW,42.23,-83.33,True,KDTW,0.0,
col0,col1,AZ LAKE HAVASU CITY,col3,KHII,34.57,-114.37,False,KIGM,53.188,
col0,col1,FL DESTIN,col3,KDTS,30.4,-86.47,False,KPNS,42.654,
col0,col1,GA CORDELE,col3,KCKF,31.98,-83.77,False,KABY,40.061,
col0,col1,OR HILLSBORO/PORTLD,col3,KHIO,45.55,-122.95,True,KHIO,0.0,
col0,col1,No station name provided by NCAR/nsdc,col3,KDTA,39.38,-112.5,False,KSLC,100.043,
col0,col1,MN DETROIT LAKES,col3,KDTL,46.82,-95.87,False,KFAR,45.509,
col0,col1,TX DENTON,col3,KDTO,33.2,-97.2,False,KDFW,23.202,
col0,col1,LA SHREVEPORT/DWNTN,col3,KDTN,32.55,-93.75,False,KSHV,8.335,
col0,col1,MT ROUNDUP,col3,KRPX,46.47,-108.55,False,KBIL,46.292,
col0,col1,IL ROCHELLE/KORITZ,col3,KRPJ,41.88,-89.08,False,KRFD,22.134,
col0,col1,TX GRAHAM MUNI,col3,KRPH,33.12,-98.55,False,KSPS,59.49,
col0,col1,WI RICE LAKE,col3,KRPD,45.42,-91.77,False,KEAU,40.716,
col0,col1,CA DAVIS,col3,KEDU,38.53,-121.78,False,KSAC,15.279,
