station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KCLW,2015-03-13T08:35:00Z,21.0,18.0,110,5,,10.0,30.15059,,,,CLR,,,,,,,,METAR,"['KCLW 130835Z AUTO 11005KT 10SM CLR 21/18 A3015 ', ' AO2']"
KCIR,2015-03-13T08:35:00Z,12.2,11.0,60,3,,4.0,30.129921,,,BR,SCT,2100,BKN,2900,OVC,3900,,,METAR,"['KCIR 130835Z AUTO 06003KT 4SM BR SCT021 BKN029 OVC039 12/11 A3013 ', ' AO2 T01220110']"
KCDA,2015-03-13T08:35:00Z,-10.7,-20.0,0,0,,10.0,30.528543,,,,CLR,,,,,,,,METAR,"['KCDA 130835Z AUTO 00000KT 10SM CLR M11/M20 A3053 ', ' AO2 T11071200']"
KCCY,2015-03-13T08:35:00Z,6.0,6.0,170,10,,2.0,30.159449,,,BR,OVC,300,,,,,,,METAR,"['KCCY 130835Z AUTO 17010KT 2SM BR OVC003 06/06 A3016 ', ' AO2']"
KCCO,2015-03-13T08:35:00Z,14.7,11.5,110,7,,10.0,30.28937,,,,OVC,2200,,,,,,,METAR,"['KCCO 130835Z AUTO 11007KT 10SM OVC022 15/12 A3029 ', ' AO2 T01470115']"
KBTA,2015-03-13T08:35:00Z,8.5,0.7,190,5,,10.0,30.129921,,,,CLR,,,,,,,,METAR,"['KBTA 130835Z AUTO 19005KT 10SM CLR 09/01 A3013 ', ' AO2 T00850007']"
KBQX,2015-03-13T08:35:00Z,15.0,15.0,260,9,,8.0,29.991142,,,,SCT,700,OVC,2800,,,,,METAR,"['KBQX 130835Z AUTO 26009KT 8SM SCT007 OVC028 15/15 A2999 ', ' A01']"
KBHC,2015-03-13T08:35:00Z,16.0,12.0,80,10,,7.0,30.28937,,,,OVC,1700,,,,,,,METAR,"['KBHC 130835Z AUTO 08010KT 7SM OVC017 16/12 A3029 ', ' AO2']"
KBBF,2015-03-13T08:35:00Z,17.0,15.0,30,4,,9.0,29.97933,,,,BKN,4100,,,,,,,METAR,"['KBBF 130835Z AUTO 03004KT 9SM BKN041 17/15 A2998 ', ' A01']"
KBBD,2015-03-13T08:35:00Z,9.0,7.0,0,0,,10.0,30.02067,,,,CLR,,,,,,,,METAR,"['KBBD 130835Z AUTO 00000KT 10SM CLR 09/07 A3002 ', '']"
KAYS,2015-03-13T08:35:00Z,17.6,15.3,90,12,17,7.0,30.280512,,,,OVC,1300,,,,,,,METAR,"['KAYS 130835Z AUTO 09012G17KT 7SM OVC013 18/15 A3028 ', ' AO2 T01760153']"
KAXX,2015-03-13T08:35:00Z,2.7,-4.8,10,8,17,10.0,30.28937,,,,SCT,7000,SCT,8000,,,,,METAR,"['KAXX 130835Z AUTO 01008G17KT 10SM SCT070 SCT080 03/M05 A3029 ', ' AO2 T00271048']"
KAVK,2015-03-13T08:35:00Z,5.0,2.0,10,7,,10.0,30.109253,,,,FEW,3800,,,,,,,METAR,"['KAVK 130835Z AUTO 01007KT 10SM FEW038 05/02 A3011 ', ' AO2']"
KATP,2015-03-13T08:35:00Z,22.0,19.0,0,5,15,9.0,30.0,,,,FEW,1800,BKN,2300,OVC,2800,,,METAR,"['KATP 130835Z AUTO VRB05G15KT 9SM FEW018 BKN023 OVC028 22/19 A3000 ', ' A01']"
KRCE,2015-03-13T08:35:00Z,9.0,9.0,0,0,,10.0,30.088583,,,,CLR,,,,,,,,METAR,"['KRCE 130835Z AUTO 00000KT 10SM CLR 09/09 A3009 ', ' AO2']"
KPTT,2015-03-13T08:35:00Z,6.0,1.0,0,0,,10.0,30.138779,,,,CLR,,,,,,,,METAR,"['KPTT 130835Z AUTO 00000KT 10SM CLR 06/01 A3014 ', ' AO2']"
KPTS,2015-03-13T08:35:00Z,12.7,12.8,40,4,,10.0,30.109253,,,,BKN,600,OVC,1200,,,,,METAR,"['KPTS 130835Z AUTO 04004KT 10SM BKN006 OVC012 13/13 A3011 ', ' AO2 T01270128']"
KPPQ,2015-03-13T08:35:00Z,8.6,7.0,120,3,,4.0,30.200787,,,-RA,OVC,8000,,,,,,,METAR,"['KPPQ 130835Z AUTO 12003KT 4SM -RA OVC080 09/07 A3020 ', ' AO2 T00860070']"
KPPO,2015-03-13T08:35:00Z,2.3,-0.9,90,4,,10.0,30.301182,,,,CLR,,,,,,,,METAR,"['KPPO 130835Z AUTO 09004KT 10SM CLR 02/M01 A3030 ', ' AO2 T00231009']"
KPEQ,2015-03-13T08:35:00Z,7.1,1.8,20,3,,10.0,30.088583,,,,CLR,,,,,,,,METAR,"['KPEQ 130835Z AUTO 02003KT 10SM CLR 07/02 A3009 ', ' AO2 T00710018']"
KPDC,2015-03-13T08:35:00Z,4.4,1.5,100,4,,7.0,30.200787,,,,CLR,,,,,,,,METAR,"['KPDC 130835Z AUTO 10004KT 7SM CLR 04/02 A3020 ', ' AO2 T00440015']"
KPCZ,2015-03-13T08:35:00Z,4.2,0.0,180,4,,10.0,30.200787,,,,CLR,,,,,,,,METAR,"['KPCZ 130835Z AUTO 18004KT 10SM CLR 04/00 A3020 ', ' AO2 T00420000']"
KP08,2015-03-13T08:35:00Z,16.0,3.0,30,5,,10.0,29.97933,,,,CLR,,,,,,,,METAR,"['KP08 130835Z AUTO 03005KT 10SM CLR 16/03 A2998 ', ' AO2']"
KORG,2015-03-13T08:35:00Z,15.1,15.1,160,9,,1.0,29.949802,,,-RA,OVC,200,,,,,,,METAR,"['KORG 130835Z AUTO 16009KT 1SM -RA OVC002 15/15 A2995 ', ' AO2 P0001 T01510151']"
KOPN,2015-03-13T08:35:00Z,13.0,7.0,90,10,19,10.0,30.33071,,,-DZ,OVC,2500,,,,,,,METAR,"['KOPN 130835Z AUTO 09010G19KT 10SM -DZ OVC025 13/07 A3033 ', ' AO2']"
KONP,2015-03-13T08:35:00Z,13.0,8.0,90,12,,10.0,30.209646,,,,CLR,,,,,,,,METAR,"['KONP 130835Z AUTO 09012KT 10SM CLR 13/08 A3021 ', ' AO2']"
KONM,2015-03-13T08:35:00Z,8.9,-0.7,0,0,,10.0,30.121063,,,,CLR,,,,,,,,METAR,"['KONM 130835Z AUTO 00000KT 10SM CLR 09/M01 A3012 ', ' AO2 T00891007']"
KOLE,2015-03-13T08:35:00Z,-4.0,-15.0,190,6,,10.0,30.43996,,,,CLR,,,,,,,,METAR,"['KOLE 130835Z AUTO 19006KT 10SM CLR M04/M15 A3044 ', ' AO2']"
KOKV,2015-03-13T08:35:00Z,0.0,-8.0,40,4,,10.0,30.528543,,,,CLR,,,,,,,,METAR,"['KOKV 130835Z AUTO 04004KT 10SM CLR 00/M08 A3053 ', ' AO2']"
KOJA,2015-03-13T08:35:00Z,5.0,2.0,0,0,,10.0,30.088583,,,,CLR,,,,,,,,METAR,"['KOJA 130835Z AUTO 00000KT 10SM CLR 05/02 A3009 ', ' AO2']"
KOCW,2015-03-13T08:35:00Z,2.9,-0.5,40,3,,10.0,30.528543,,,,CLR,,,,,,,,METAR,"['KOCW 130835Z AUTO 04003KT 10SM CLR 03/00 A3053 ', ' AO2 T00291005']"
KO69,2015-03-13T08:35:00Z,10.0,10.0,0,0,,0.75,30.200787,,,,OVC,300,,,,,,,METAR,"['KO69 130835Z AUTO 00000KT 3/4SM OVC003 10/10 A3020 ', ' AO1']"
KN38,2015-03-13T08:35:00Z,-4.0,-14.0,0,0,,10.0,30.510826,,,,CLR,,,,,,,,METAR,"['KN38 130835Z AUTO 00000KT 10SM CLR M04/M14 A3051 ', ' AO2']"
KMWO,2015-03-13T08:35:00Z,4.7,-0.1,60,3,,10.0,30.28937,,,,SCT,6000,,,,,,,METAR,"['KMWO 130835Z AUTO 06003KT 10SM SCT060 05/00 A3029 ', ' AO2 T00471001']"
KMVH,2015-03-13T08:35:00Z,2.0,-4.0,290,4,,10.0,30.360237,,,,CLR,,,,,,,,METAR,"['KMVH 130835Z AUTO 29004KT 10SM CLR 02/M04 A3036 ', ' A01']"
KMRN,2015-03-13T08:35:00Z,11.3,-0.6,60,3,,10.0,30.510826,,,,OVC,7000,,,,,,,METAR,"['KMRN 130835Z AUTO 06003KT 10SM OVC070 11/M01 A3051 ', ' AO2 T01131006']"
KMQI,2015-03-13T08:35:00Z,6.5,0.0,40,9,,10.0,30.528543,,,,CLR,,,,,,,,METAR,"['KMQI 130835Z AUTO 04009KT 020V080 10SM CLR 07/00 A3053 ', ' AO2 T00650000']"
KMNZ,2015-03-13T08:35:00Z,12.5,12.5,20,9,,1.5,30.029528,,,BR,OVC,300,,,,,,,METAR,"['KMNZ 130835Z AUTO 02009KT 1 1/2SM BR OVC003 13/13 A3003 ', ' AO2 T01250125']"
KMMH,2015-03-13T08:35:00Z,0.0,-5.0,290,6,,10.0,30.431103,,,,CLR,,,,,,,,METAR,"['KMMH 130835Z AUTO 29006KT 10SM CLR 00/M05 A3043 ', ' AO1']"
