station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KQFX,2015-05-23T17:00:00Z,11.0,6.0,120,1,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFV,2015-05-23T17:00:00Z,10.0,6.0,170,1,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFU,2015-05-23T17:00:00Z,13.0,6.0,70,1,,6.21,29.840551,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFT,2015-05-23T17:00:00Z,12.0,6.0,160,1,,6.21,29.811024,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFB,2015-05-23T17:00:00Z,14.0,9.0,0,0,,6.21,29.861221,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEY,2015-05-23T17:00:00Z,14.0,9.0,310,1,,6.21,29.861221,,,,FEW,13000,,,,,,,METAR, A02 TSNO
KQEX,2015-05-23T17:00:00Z,18.0,10.0,50,2,,6.21,29.840551,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEW,2015-05-23T17:00:00Z,18.0,5.0,200,4,,6.21,29.811024,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEV,2015-05-23T17:00:00Z,12.0,8.0,250,2,,6.21,29.840551,,,,CLR,,,,,,,,METAR, A02 TSNO
KQER,2015-05-23T17:00:00Z,12.0,7.0,80,1,,4.97,29.811024,,,,OVC,1600,,,,,,,METAR, A02 TSNO
KQEQ,2015-05-23T17:00:00Z,12.0,7.0,0,0,,2.49,29.68996,,,HZ,CLR,,,,,,,,METAR, A02 TSNO
KQEP,2015-05-23T17:00:00Z,13.0,5.0,190,1,,6.21,29.778543,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEN,2015-05-23T17:00:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEL,2015-05-23T17:00:00Z,12.0,8.0,50,1,,6.21,29.870079,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEJ,2015-05-23T17:00:00Z,12.0,7.0,200,1,,6.21,29.799213,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEI,2015-05-23T17:00:00Z,12.0,6.0,110,1,,6.21,29.84941,,,,CLR,,,,,,,,METAR, A02 TSNO
KRBD,2015-05-23T17:00:00Z,22.8,21.1,140,12,18,5.0,30.079725,,,BR,BKN,1200,OVC,1600,,,,,SPECI, AO2 T02280211
KLFT,2015-05-23T17:00:00Z,28.9,21.1,0,5,,10.0,30.180119,,,,FEW,3000,,,,,,,SPECI, AO2 T02890211
KFDR,2015-05-23T17:00:00Z,24.4,21.1,160,24,33,10.0,29.940945,,,,BKN,1500,OVC,1900,,,,,SPECI, AO2 PK WND 15031/1655 T02440211
KAVX,2015-05-23T17:00:00Z,12.8,10.0,240,8,,10.0,30.100393,,,,SCT,900,OVC,1500,,,,,SPECI, AO2 T01280100
KNEL,2015-05-23T17:00:00Z,16.7,-3.3,,,,10.0,30.41929,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP300 T01671033 PWINO $ 
KGOV,2015-05-23T17:00:00Z,22.0,0.0,230,11,17,10.0,30.301182,,,,CLR,,,,,,,,METAR, AO2
K5A6,2015-05-23T17:00:00Z,25.3,14.6,0,0,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO2 T02530146
KDLZ,2015-05-23T17:00:00Z,21.0,2.0,180,7,,10.0,30.410433,,,,CLR,,,,,,,,METAR, AO2
KTTD,2015-05-23T16:59:00Z,12.8,11.1,0,0,,3.0,30.171259,,,-RA BR,FEW,800,BKN,1400,OVC,2000,,,METAR, AO2 P0000 T01280111
KNGU,2015-05-23T16:59:00Z,21.7,6.1,30,10,,10.0,30.469488,,,,SCT,20000,SCT,28000,,,,,METAR, AO2 SLP318 T02170061
KSLH,2015-05-23T16:59:00Z,19.7,-0.4,240,16,25,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2 T01971004
KWRB,2015-05-23T16:58:00Z,26.7,12.7,100,11,16,10.0,30.33071,,,,CLR,,,,,,,,METAR, AO2 SLP271 T02670127
KPOB,2015-05-23T16:58:00Z,24.8,9.6,0,4,,10.0,30.410433,,,,CLR,,,,,,,,METAR, AO2 SLP300 T02480096
KHST,2015-05-23T16:58:00Z,30.0,23.6,60,10,,10.0,30.188976,,,,FEW,2300,,,,,,,METAR, AO2 SLP226 T03000236
KEND,2015-05-23T16:58:00Z,17.3,17.1,100,15,,4.0,30.008858,,TRUE,BR,OVC,200,,,,,,,METAR, AO2 SLP160 T01730171 $
KSVN,2015-05-23T16:58:00Z,26.5,17.0,120,13,19,10.0,30.33071,,TRUE,,FEW,4000,,,,,,,METAR, AO2 SLP274 T02650170 $
KIAB,2015-05-23T16:58:00Z,14.7,14.2,100,10,,2.5,30.109253,,,-RA BR,OVC,200,,,,,,,METAR, AO2 VIS 2V2 1/2 LTG DSNT NW RAB30E40RAB54 SLP196 P0000 T01470142
KFSI,2015-05-23T16:58:00Z,20.6,20.6,170,16,27,8.0,29.97933,,,,OVC,400,,,,,,,METAR, AO2 PK WND 16028/10 SLP148 T02060206
KEDW,2015-05-23T16:58:00Z,20.3,5.9,240,12,,60.0,29.991142,,,,FEW,3000,FEW,5000,,,,,METAR, AO2A SLP143 T02030059
KVAD,2015-05-23T16:58:00Z,28.2,15.0,60,8,,10.0,30.28937,,TRUE,,FEW,18000,,,,,,,METAR, AO2 SLP258 T02820150 $
KBDU,2015-05-23T16:58:00Z,13.0,10.0,120,5,,10.0,30.0,,,,SCT,1000,SCT,1300,BKN,2600,,,METAR, AO2 LTG DSNT S THRU NW
KPSM,2015-05-23T16:58:00Z,14.5,-6.5,280,15,25,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2A SLP249 T01451065
KPOE,2015-05-23T16:58:00Z,28.0,21.7,130,7,,10.0,30.171259,,,,SCT,2700,BKN,3500,,,,,METAR, AO2 SLP216 T02800217
KHOP,2015-05-23T16:58:00Z,23.1,9.7,0,4,,10.0,30.33071,,,,SCT,12000,SCT,18000,BKN,20000,,,METAR, AO2 SLP270 T02310097
KGUS,2015-05-23T16:58:00Z,25.0,9.1,210,9,17,10.0,30.33071,,,,CLR,,,,,,,,METAR, AO2 SLP271 T02500091
