station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KASG,2015-05-25T01:48:00Z,17.0,17.0,160,7,,10.0,29.920275,,,,BKN,400,BKN,3200,OVC,4000,,,METAR
KSAW,2015-05-25T01:48:00Z,17.0,11.0,210,8,,10.0,30.008858,,,,SKC,,,,,,,,METAR
KEVB,2015-05-25T01:47:00Z,25.0,22.0,80,7,,10.0,30.209646,,,,SCT,3000,,,,,,,METAR, LAST
KISM,2015-05-25T01:47:00Z,26.0,22.0,80,8,,10.0,30.180119,,,,SKC,,,,,,,,METAR, LAST
KGYR,2015-05-25T01:47:00Z,26.0,2.0,260,10,,10.0,29.811024,,,,FEW,10000,FEW,20000,,,,,METAR
KSUX,2015-05-25T01:47:00Z,17.0,16.0,350,3,,6.0,29.760826,,,BR,FEW,1100,SCT,2000,OVC,4000,,,SPECI, AO2
KGEU,2015-05-25T01:47:00Z,28.0,1.0,210,5,,20.0,29.811024,,,,FEW,12000,FEW,15000,FEW,20000,,,METAR, LAST
KCWA,2015-05-25T01:47:00Z,13.0,13.0,,,,7.0,29.970472,,,RA,OVC,500,,,,,,,METAR
KPOF,2015-05-25T01:46:00Z,20.6,18.9,220,10,,4.0,29.949802,,,-RA BR,SCT,1300,BKN,2900,OVC,10000,,,SPECI, AO2 PK WND 23029/0111 WSHFT 0055 LTG DSNT N AND NW RAB13 TSB09E24 P0012 T02060189
KHBG,2015-05-25T01:46:00Z,23.9,21.7,140,14,,3.0,30.079725,,,TSRA BR,BKN,2500,BKN,7500,OVC,12000,,,SPECI, AO2 PK WND 16026/0136 LTG DSNT W RAB12E27B35 TSB30 P0015 T02390217
KCPS,2015-05-25T01:46:00Z,23.3,20.6,210,4,,4.0,29.911417,,,VCTS -RA,BKN,8500,OVC,11000,,,,,SPECI, AO2 LTG DSNT SE-SW RAB06 P0006 T02330206
K05U,2015-05-25T01:45:00Z,13.0,5.0,360,7,,8.0,30.02067,,,,CLR,,,,,,,,SPECI, AO1
KANE,2015-05-25T01:45:00Z,16.0,16.0,70,8,,4.0,29.84941,,,-DZ,BKN,800,OVC,1200,,,,,METAR
KMMU,2015-05-25T01:45:00Z,22.0,5.0,250,5,,15.0,30.250984,,,,BKN,22000,,,,,,,METAR, LAST
KCGF,2015-05-25T01:45:00Z,23.0,8.0,170,10,,10.0,30.159449,,,,BKN,12000,BKN,20000,,,,,METAR
KATW,2015-05-25T01:45:00Z,13.0,13.0,70,8,,4.0,29.97933,,,-RA BR,OVC,700,,,,,,,METAR
KBBG,2015-05-25T01:45:00Z,18.0,18.0,0,0,,10.0,29.878937,,,,SCT,500,BKN,1300,OVC,2800,,,METAR
KDBQ,2015-05-25T01:45:00Z,17.8,17.2,100,5,,4.0,29.840551,,,-RA BR,FEW,1700,BKN,7500,OVC,9000,,,METAR, AO2 P0020 T01780172
KGYY,2015-05-25T01:45:00Z,26.0,16.0,160,8,,10.0,29.949802,,,,BKN,11000,,,,,,,METAR
KJBR,2015-05-25T01:45:00Z,21.1,20.0,160,11,,10.0,29.970472,,,-RA,BKN,11000,,,,,,,METAR, AO2 LTG DSNT NE-SE RAB0058 TSB0059E39 P0014 T02110200
KUES,2015-05-25T01:45:00Z,12.0,11.0,70,8,,7.0,29.949802,,,,BKN,3000,OVC,5000,,,,,METAR, LAST
KRCA,2015-05-25T01:44:00Z,13.0,13.0,40,7,,10.0,29.861221,,TRUE,,BKN,600,BKN,1300,OVC,1900,,,METAR, AO2 CIG 006V013 $
KVOK,2015-05-25T01:44:00Z,14.0,14.0,110,10,,10.0,29.899607,,,,OVC,900,,,,,,,METAR, AO2 DZB22E31
KHKS,2015-05-25T01:44:00Z,20.6,19.4,130,8,,8.0,30.029528,,,VCTS -RA,BKN,4100,OVC,11000,,,,,METAR, AO2 PK WND 21030/0107 RAB04 TSB28E44 P0050 T02060194
KMBG,2015-05-25T01:44:00Z,14.4,14.4,40,8,,8.0,29.828741,,,-RA,OVC,2800,,,,,,,METAR, AO2 P0005 T01440144
KSLN,2015-05-25T01:44:00Z,18.9,16.1,170,6,,10.0,29.799213,,,,BKN,1500,BKN,4400,,,,,METAR, AO2 T01890161
KMCW,2015-05-25T01:44:00Z,17.8,17.2,120,8,,3.0,29.790354,,,BR,SCT,400,BKN,2300,OVC,3000,,,METAR, AO2 T01780172
KMSY,2015-05-25T01:43:00Z,27.2,22.8,150,10,,10.0,30.008858,,,,BKN,2500,BKN,4000,BKN,25000,,,METAR, AO2 FRQ LTGIC DSNT SW-W CB DSNT SW-W T02720228
KIEN,2015-05-25T01:43:00Z,14.4,11.7,50,11,,10.0,29.811024,,,,SCT,1600,BKN,2100,BKN,9000,,,METAR, AO2 LTG DSNT SE T01440117
KFLD,2015-05-25T01:43:00Z,13.9,12.2,120,6,,2.0,29.949802,,,+RA BR,BKN,3100,BKN,5000,OVC,6500,,,METAR, AO2 P0018 T01390122
KCNU,2015-05-25T01:43:00Z,16.7,16.1,0,0,,1.0,29.861221,,,+RA BR,FEW,700,BKN,2100,OVC,3100,,,METAR, AO2 P0024 T01670161
KBYG,2015-05-25T01:43:00Z,8.3,7.8,50,5,,5.0,29.949802,,,-RA BR,FEW,500,BKN,3000,OVC,3600,,,METAR, AO2 P0008 T00830078
KALO,2015-05-25T01:43:00Z,19.4,18.9,180,4,,3.0,29.778543,,,-RA BR,SCT,600,BKN,1300,OVC,4400,,,METAR, AO2 RAE03B34 P0000 T01940189
KRHI,2015-05-25T01:43:00Z,13.3,12.2,90,4,,6.0,29.991142,,,-RA BR,BKN,800,OVC,8000,,,,,METAR, AO2 CIG 005V013 P0003 T01330122
KSZL,2015-05-25T01:43:00Z,19.0,18.0,120,3,,10.0,29.828741,,,-RA,OVC,4700,,,,,,,METAR, AO2
KTIK,2015-05-25T01:43:00Z,18.0,17.0,70,7,,10.0,29.84941,,,,BKN,900,BKN,7000,,,,,METAR, AO2 CIG 009V070 BKN009 V SCT
KFSD,2015-05-25T01:42:00Z,15.6,14.4,30,4,,10.0,29.778543,,,,SCT,800,SCT,1200,OVC,1700,,,METAR, AO2 T01560144
