station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KEKO,2015-05-25T03:25:00Z,10.6,8.3,0,0,,10.0,29.97933,,,TS,BKN,6000,,,,,,,METAR, AO2 TSB19 T01060083
KFDK,2015-05-25T03:25:00Z,16.0,14.0,0,0,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2
KDMW,2015-05-25T03:25:00Z,20.0,14.0,140,7,,10.0,30.280512,,,,CLR,,,,,,,,METAR, AO2
KCGS,2015-05-25T03:25:00Z,18.0,17.0,0,0,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO1
K2G4,2015-05-25T03:25:00Z,16.0,12.0,140,5,,10.0,30.301182,,,,CLR,,,,,,,,METAR, AO1
KLBF,2015-05-25T03:24:00Z,14.4,10.0,220,23,33,10.0,29.828741,,,VCTS,SCT,2300,BKN,2800,OVC,3600,,,METAR, AO2 PK WND 21033/0323 LTG DSNT SW AND W PRESRR T01440100
KMCK,2015-05-25T03:24:00Z,12.2,11.1,330,8,,5.0,29.828741,,,VCTS -RA BR,SCT,2800,BKN,4800,OVC,6000,,,METAR, AO2 LTG DSNT N TSE02 P0019 T01220111
KFOE,2015-05-25T03:24:00Z,18.3,16.7,180,4,,10.0,29.828741,,,,BKN,900,OVC,1600,,,,,METAR, AO2 CIG 008V013 T01830167
KDMO,2015-05-25T03:24:00Z,18.9,17.8,150,3,,9.0,29.840551,,,-RA,BKN,700,BKN,1900,OVC,6000,,,METAR, AO2 P0003 T01890178 TSNO
KMTN,2015-05-25T03:24:00Z,20.0,17.0,130,5,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2
KMEM,2015-05-25T03:23:00Z,21.0,19.0,160,9,16,10.0,30.02067,,,,FEW,3400,BKN,10000,OVC,18000,,,METAR, AO2 TSE17RAE06 OCNL LTGIC DSNT NE-SE CB DSNT NE-SE P0001
KSFO,2015-05-25T03:22:00Z,13.0,10.0,260,11,,10.0,29.991142,,,,SCT,500,BKN,1100,OVC,1400,,,METAR, AO2
KMIW,2015-05-25T03:22:00Z,18.3,16.7,160,8,,10.0,29.778543,,,,FEW,1500,BKN,4800,OVC,6000,,,METAR, AO2 T01830167
KLXV,2015-05-25T03:22:00Z,0.0,-0.6,330,4,,2.5,30.008858,,TRUE,-SN BR,OVC,2800,,,,,,,METAR, AO2 P0000 T00001006 $
KGLD,2015-05-25T03:22:00Z,10.6,10.0,20,7,,9.0,29.819881,,,-RA,OVC,6000,,,,,,,METAR, AO2 LTG DSNT E AND SE TSB01E16 P0004 T01060100
KJLN,2015-05-25T03:22:00Z,16.7,16.1,270,8,,1.75,29.890747,,,+RA BR,BKN,600,BKN,1400,OVC,2100,,,SPECI, AO2 P0026 T01670161
KBLV,2015-05-25T03:22:00Z,19.0,19.0,170,16,25,4.0,29.940945,,TRUE,+TSRA BR,OVC,3900,,,,,,,SPECI, AO2 VIS 2 RWY32L LTG DSNT NE AND SE TSE01TSB22 CIG 016 RWY32L $
KVGT,2015-05-25T03:21:00Z,23.3,8.3,70,13,,10.0,29.811024,,,,BKN,10000,OVC,12000,,,,,SPECI, AO2 WSHFT 0301 T02330083
KSSF,2015-05-25T03:21:00Z,25.0,22.2,130,9,,10.0,29.870079,,,,BKN,1700,BKN,4400,,,,,SPECI, AO2 T02500222
KHIF,2015-05-25T03:21:00Z,11.0,10.0,110,6,,10.0,29.920275,,,,SCT,4400,BKN,7000,,,,,SPECI, AO2 LTG DSNT W RAE21
KPKV,2015-05-25T03:21:00Z,23.0,22.0,130,5,,10.0,29.920275,,,,SCT,6000,,,,,,,SPECI, AO2
KGOV,2015-05-25T03:21:00Z,14.0,13.0,100,4,,4.0,30.088583,,,+RA,BKN,4300,OVC,6000,,,,,SPECI, AO2
KORB,2015-05-25T03:21:00Z,15.0,9.0,150,0,,10.0,29.899607,,,,CLR,,,,,,,,METAR, AO2
KQRH,2015-05-25T03:20:00Z,31.0,26.0,150,2,,3.11,29.778543,,,BR,FEW,2800,,,,,,,SPECI, AO2
KMQS,2015-05-25T03:20:00Z,19.0,13.0,0,0,,10.0,30.28937,,,,CLR,,,,,,,,SPECI, AO2
KMOB,2015-05-25T03:20:00Z,25.6,23.3,140,16,,8.0,30.121063,,TRUE,,BKN,1700,BKN,3600,BKN,7000,,,SPECI, AO2 T02560233 $
KLVK,2015-05-25T03:20:00Z,13.0,10.0,280,10,,10.0,29.958662,,,,FEW,900,SCT,1600,,,,,SPECI, AO2
KGRB,2015-05-25T03:20:00Z,13.3,12.8,60,7,,6.0,29.970472,,,-RA BR,BKN,400,OVC,900,,,,,SPECI, AO2 P0000 T01330128
KSET,2015-05-25T03:20:00Z,21.1,19.4,150,14,,3.0,29.878937,,,RA BR,SCT,3800,BKN,4900,OVC,10000,,,SPECI, AO2 PRESFR P0026 T02110194 TSNO
KQFX,2015-05-25T03:20:00Z,25.0,5.0,260,2,,6.21,29.799213,,,,FEW,5500,,,,,,,METAR, A02 TSNO
KQFV,2015-05-25T03:20:00Z,27.0,8.0,160,3,,6.21,29.790354,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFU,2015-05-25T03:20:00Z,26.0,7.0,10,2,,6.21,29.811024,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFT,2015-05-25T03:20:00Z,26.0,7.0,220,4,,6.21,29.778543,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFB,2015-05-25T03:20:00Z,29.0,4.0,270,5,,6.21,29.811024,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEY,2015-05-25T03:20:00Z,26.0,4.0,310,6,10,6.21,29.819881,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEX,2015-05-25T03:20:00Z,28.0,3.0,10,3,,6.21,29.790354,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEW,2015-05-25T03:20:00Z,27.0,5.0,270,4,,6.21,29.760826,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEV,2015-05-25T03:20:00Z,26.0,7.0,220,4,,6.21,29.811024,,,,CLR,,,,,,,,METAR, A02 TSNO
KQER,2015-05-25T03:20:00Z,26.0,6.0,20,2,,4.97,29.769686,,,,OVC,1500,,,,,,,METAR, A02 TSNO
KQEQ,2015-05-25T03:20:00Z,25.0,8.0,270,2,,6.21,29.66929,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEP,2015-05-25T03:20:00Z,25.0,7.0,300,3,,6.21,29.749016,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEN,2015-05-25T03:20:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEL,2015-05-25T03:20:00Z,26.0,9.0,210,3,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEJ,2015-05-25T03:20:00Z,28.0,5.0,210,3,,6.21,29.749016,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEI,2015-05-25T03:20:00Z,28.0,6.0,120,2,,6.21,29.790354,,,,CLR,,,,,,,,METAR, A02 TSNO
KDLZ,2015-05-25T03:20:00Z,21.0,10.0,150,6,,10.0,30.15059,,,,CLR,,,,,,,,SPECI, AO2
KSTP,2015-05-25T03:19:00Z,14.4,13.9,90,5,,4.0,29.819881,,,-RA BR,BKN,900,OVC,1600,,,,,METAR, AO2 CIG 007V013 P0002 T01440139
K40B,2015-05-25T03:19:00Z,13.8,7.9,0,3,,,30.008858,,,,,,,,,,,,METAR, AO1 SLP158 T01380079 51012
KSLH,2015-05-25T03:19:00Z,12.8,10.8,140,3,,10.0,30.070866,,,-RA,OVC,10000,,,,,,,SPECI, AO2 T01280108
KMNZ,2015-05-25T03:18:00Z,22.0,22.0,150,9,15,10.0,29.899607,,,,SCT,3600,SCT,4200,SCT,4900,,,SPECI, AO2 LTG DSNT NW
KSUX,2015-05-25T03:18:00Z,16.7,15.6,0,0,,3.0,29.778543,,,BR,SCT,1000,BKN,2000,OVC,4700,,,METAR, AO2 T01670156
KSKF,2015-05-25T03:18:00Z,25.0,22.0,120,11,,10.0,29.870079,,TRUE,,FEW,1900,BKN,4000,,,,,SPECI, AO2 $
KBDU,2015-05-25T03:18:00Z,11.0,7.0,20,7,,10.0,29.870079,,,,BKN,6000,BKN,8500,OVC,9000,,,SPECI, AO2
KPOV,2015-05-25T03:18:00Z,15.8,6.8,0,0,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2 T01580068
KJMR,2015-05-25T03:18:00Z,13.0,12.0,0,0,,5.0,29.878937,,,+RA,OVC,900,,,,,,,SPECI, AO2 P0002
KMOP,2015-05-25T03:18:00Z,15.5,14.1,70,6,,10.0,30.041338,,,-RA,BKN,8000,OVC,9500,,,,,SPECI, AO2 T01550141
KCUL,2015-05-25T03:17:00Z,23.0,17.0,150,9,,10.0,30.02067,,,,SCT,4800,SCT,10000,,,,,METAR, AO2
KLVL,2015-05-25T03:17:00Z,19.0,14.0,0,0,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO2
KRVS,2015-05-25T03:17:00Z,15.0,14.4,0,0,,0.5,29.890747,,,FG,OVX,0,,,,,,,METAR, AO2 T01500144
KBFF,2015-05-25T03:17:00Z,12.2,10.0,0,0,,10.0,29.828741,,,,BKN,2200,OVC,5000,,,,,METAR, AO2 T01220100
KSAW,2015-05-25T03:17:00Z,15.5,11.1,200,9,,10.0,30.008858,,,,OVC,9000,,,,,,,SPECI, AO2 T01550111
K4I3,2015-05-25T03:17:00Z,20.0,12.0,160,4,,10.0,30.180119,,,,CLR,,,,,,,,SPECI, AO2
KMGG,2015-05-25T03:17:00Z,15.0,14.5,70,9,,5.0,29.828741,,,BR,BKN,700,OVC,1200,,,,,SPECI, AO2 T01500145
KI69,2015-05-25T03:17:00Z,21.0,8.0,160,4,,10.0,30.138779,,,,CLR,,,,,,,,SPECI, AO1
KRNT,2015-05-25T03:16:00Z,15.6,10.0,240,5,,8.0,30.02067,,TRUE,,OVC,2900,,,,,,,METAR, AO2 T01560100 $
KFCS,2015-05-25T03:16:00Z,10.0,4.0,20,6,,10.0,29.861221,,TRUE,,SCT,3500,SCT,6500,,,,,METAR, AO2 RAE13DZB13E16 $
KHYR,2015-05-25T03:16:00Z,14.4,12.8,80,6,,9.0,29.911417,,,-RA,SCT,1000,BKN,5000,OVC,8500,,,METAR, AO2 P0001 T01440128
KEEO,2015-05-25T03:16:00Z,6.1,4.4,50,4,,10.0,29.970472,,,,FEW,2000,BKN,3100,,,,,METAR, AO2 T00610044
KAVC,2015-05-25T03:16:00Z,16.0,13.6,0,0,,10.0,30.380905,,,,CLR,,,,,,,,METAR, AO2 T01600136
KSZL,2015-05-25T03:16:00Z,18.0,18.0,170,3,,10.0,29.828741,,,,FEW,700,BKN,8000,,,,,SPECI, AO2 RAB0258E09DZB09E16
KCBM,2015-05-25T03:16:00Z,21.0,21.0,130,8,,10.0,30.088583,,TRUE,,FEW,3100,SCT,4600,BKN,10000,BKN,17000,SPECI, AO2 LTG DSNT NE RAE13DZB13E16 $
KMZH,2015-05-25T03:16:00Z,14.0,13.0,0,0,,7.0,29.878937,,,-RA,BKN,1000,OVC,3600,,,,,SPECI, AO2
K14Y,2015-05-25T03:16:00Z,13.0,12.0,30,5,,7.0,29.870079,,,RA,BKN,800,OVC,1400,,,,,SPECI, AO2 P0001
KROS,2015-05-25T03:16:00Z,14.3,13.5,60,6,,10.0,29.861221,,,,BKN,500,OVC,1000,,,,,SPECI, AO2 P0001 T01430135
KMQJ,2015-05-25T03:16:00Z,23.0,7.0,160,9,,10.0,30.070866,,,,CLR,,,,,,,,SPECI, AO1
KXVG,2015-05-25T03:16:00Z,14.0,12.0,0,0,,10.0,29.899607,,,DZ,SCT,6000,BKN,7000,OVC,9000,,,METAR, AO2
KMCD,2015-05-25T03:15:00Z,12.5,8.6,240,4,,10.0,30.059055,,,,BKN,12000,,,,,,,SPECI, AO2 T01250086
KPHN,2015-05-25T03:15:00Z,19.0,10.0,120,5,,10.0,30.100393,,,,OVC,9000,,,,,,,SPECI, AO2
KTTF,2015-05-25T03:15:00Z,17.0,13.0,110,4,,10.0,30.070866,,,,SCT,9000,,,,,,,SPECI, AO2
KJVL,2015-05-25T03:15:00Z,17.0,16.0,110,7,,5.0,29.878937,,,BR,SCT,5000,SCT,8500,,,,,METAR, AO2
KOXV,2015-05-25T03:15:00Z,18.0,16.0,190,6,,10.0,29.790354,,,,SCT,6000,BKN,12000,OVC,14000,,,METAR, AO2
K06D,2015-05-25T03:15:00Z,15.0,7.0,0,0,,10.0,29.940945,,,,CLR,,,,,,,,METAR, AO2
K1A9,2015-05-25T03:15:00Z,22.5,20.6,0,0,,10.0,30.129921,,,,BKN,5000,BKN,7000,,,,,METAR, AO2 T02250206
K0A9,2015-05-25T03:15:00Z,14.0,11.0,0,0,,10.0,30.31004,,,,CLR,,,,,,,,METAR,
K1K1,2015-05-25T03:15:00Z,16.0,15.0,140,9,16,10.0,29.828741,,,,SCT,11000,,,,,,,METAR, AO2 T01600150
K49A,2015-05-25T03:15:00Z,,,120,7,,10.0,30.301182,,,,CLR,,,,,,,,METAR, AO2
K4A7,2015-05-25T03:15:00Z,23.3,15.5,120,6,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO2 T02330155
K4O4,2015-05-25T03:15:00Z,20.0,18.0,110,3,,10.0,29.929134,,,,BKN,1900,BKN,5000,BKN,8500,,,SPECI, AO2
K5A6,2015-05-25T03:15:00Z,22.7,20.6,170,12,17,10.0,30.088583,,,TS,SCT,1600,SCT,3000,BKN,6000,,,METAR, AO2 LTG DSNT S THRU NW P0003 T02270206
K42J,2015-05-25T03:15:00Z,23.0,22.0,90,8,,9.0,30.230314,,,,CLR,,,,,,,,METAR, AO1 TSNO
K3J7,2015-05-25T03:15:00Z,23.0,16.0,110,7,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2
K3I2,2015-05-25T03:15:00Z,17.0,15.0,0,0,,10.0,30.200787,,,,CLR,,,,,,,,METAR, AO2
K3D2,2015-05-25T03:15:00Z,11.3,11.1,0,0,,2.5,30.0,,,RA,OVC,200,,,,,,,METAR, AO2 P0004 T01130111
K2C8,2015-05-25T03:15:00Z,17.0,11.0,0,0,,5.0,29.890747,,,HZ,CLR,,,,,,,,METAR, AO2
K5R8,2015-05-25T03:15:00Z,21.4,21.4,0,0,,10.0,29.970472,,,,CLR,,,,,,,,METAR, AO2 T02140214
K65S,2015-05-25T03:15:00Z,19.0,5.0,360,12,,10.0,29.811024,,,,CLR,,,,,,,,METAR, AO2
K6A2,2015-05-25T03:15:00Z,22.0,15.0,130,5,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2
K8W2,2015-05-25T03:15:00Z,20.6,12.1,240,6,,10.0,30.259842,,,,CLR,,,,,,,,METAR, AO1 T02060121
KFKS,2015-05-25T03:15:00Z,16.3,13.0,100,6,,4.0,30.0,,,+RA,OVC,3800,,,,,,,SPECI, AO2 T01630130
KBHB,2015-05-25T03:15:00Z,13.0,10.0,150,8,,10.0,30.121063,,,,OVC,10000,,,,,,,SPECI, AO1
KBGF,2015-05-25T03:15:00Z,21.0,18.0,160,8,,6.0,30.209646,,,,FEW,1500,SCT,2500,BKN,3900,,,METAR,
KBID,2015-05-25T03:15:00Z,12.0,9.0,240,13,,10.0,30.28937,,,,CLR,,,,,,,,SPECI, AO1
KBKX,2015-05-25T03:15:00Z,14.0,13.0,50,6,,10.0,29.790354,,,,BKN,400,OVC,1200,,,,,SPECI, AO1
KBTP,2015-05-25T03:15:00Z,17.0,7.0,0,0,,10.0,30.230314,,,,BKN,10000,,,,,,,SPECI, AO1
KBLM,2015-05-25T03:15:00Z,17.0,8.0,210,5,,10.0,30.28937,,,,CLR,,,,,,,,SPECI, AO1
KBVU,2015-05-25T03:15:00Z,26.0,6.0,170,4,,10.0,29.811024,,,,BKN,11000,,,,,,,SPECI, AO2
KCCU,2015-05-25T03:15:00Z,0.0,-2.0,270,12,,0.25,30.070866,,,-SN,OVC,100,,,,,,,SPECI, AO2
KMMH,2015-05-25T03:15:00Z,11.0,5.0,310,9,,10.0,30.070866,,,,SCT,9000,,,,,,,METAR, AO1
KMKS,2015-05-25T03:15:00Z,19.0,15.0,0,0,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO2
KMKN,2015-05-25T03:15:00Z,20.5,20.5,150,5,,10.0,29.890747,,,,CLR,,,,,,,,METAR, AO2 T02050205
KMHV,2015-05-25T03:15:00Z,19.0,7.0,260,14,24,10.0,29.899607,,,,CLR,,,,,,,,METAR, AO1
KMFV,2015-05-25T03:15:00Z,18.0,-15.0,190,7,,10.0,30.318897,,,,CLR,,,,,,,,METAR, AO2
KCRH,2015-05-25T03:15:00Z,25.0,22.0,190,17,,10.0,29.97933,,,,FEW,1900,FEW,2400,SCT,3500,,,SPECI, A01
KCMD,2015-05-25T03:15:00Z,19.0,18.2,130,3,,10.0,30.188976,,,,SCT,6000,,,,,,,SPECI, AO2 T01900182
KCLK,2015-05-25T03:15:00Z,19.0,17.0,120,11,,10.0,29.828741,,,,SCT,4300,SCT,5000,,,,,SPECI, AO2
KCLI,2015-05-25T03:15:00Z,12.0,12.0,90,4,,10.0,29.958662,,,-DZ,OVC,600,,,,,,,METAR, AO2
KCFJ,2015-05-25T03:15:00Z,21.8,12.6,150,10,,10.0,30.029528,,,,CLR,,,,,,,,SPECI, AO2 T02180126
KCDH,2015-05-25T03:15:00Z,22.0,20.0,0,0,,10.0,29.970472,,,,SCT,7000,BKN,8000,BKN,10000,,,SPECI, AO2
KCDA,2015-05-25T03:15:00Z,19.2,-0.9,230,7,,10.0,30.159449,,,,CLR,,,,,,,,SPECI, AO2 T01921009
KCCY,2015-05-25T03:15:00Z,17.0,17.0,110,9,,4.0,29.790354,,,BR,SCT,400,BKN,1500,OVC,2800,,,SPECI, AO2
KBXK,2015-05-25T03:15:00Z,24.0,4.0,250,4,,10.0,29.819881,,,,CLR,,,,,,,,SPECI, AO1
KBXA,2015-05-25T03:15:00Z,26.2,22.3,150,7,,10.0,30.070866,,,,,,,,,,,,SPECI, AO2 LTG DSNT NW T02620223
KBQX,2015-05-25T03:15:00Z,25.0,22.0,160,16,,9.0,29.940945,,,,CLR,,,,,,,,SPECI, A01
KOKV,2015-05-25T03:15:00Z,20.0,10.0,180,4,,10.0,30.250984,,,,CLR,,,,,,,,METAR, AO2
KOJA,2015-05-25T03:15:00Z,18.0,17.0,120,6,,10.0,29.84941,,,,BKN,2700,BKN,3300,BKN,4000,,,METAR, AO2
KOBE,2015-05-25T03:15:00Z,23.0,22.0,100,5,,10.0,30.188976,,,,CLR,,,,,,,,METAR, AO2
KO86,2015-05-25T03:15:00Z,20.0,12.0,260,4,,10.0,29.878937,,,,FEW,12000,,,,,,,METAR, AO1
KO69,2015-05-25T03:15:00Z,12.0,10.0,300,10,14,9.0,29.97933,,,,OVC,800,,,,,,,METAR, AO1
KO54,2015-05-25T03:15:00Z,24.0,9.0,220,4,,10.0,29.861221,,,,OVC,10000,,,,,,,METAR, AO1
KN38,2015-05-25T03:15:00Z,18.0,7.0,180,5,,10.0,30.268702,,,,CLR,,,,,,,,METAR, AO2
KMZG,2015-05-25T03:15:00Z,26.0,23.0,140,13,21,10.0,29.911417,,,,CLR,,,,,,,,METAR, A01
KMVH,2015-05-25T03:15:00Z,11.0,8.0,280,4,,10.0,30.008858,,,,SCT,7000,OVC,8000,,,,,METAR, AO2
KMRC,2015-05-25T03:15:00Z,22.0,20.0,150,7,,10.0,30.129921,,,,FEW,5000,,,,,,,METAR,
KMQB,2015-05-25T03:15:00Z,19.5,19.1,160,8,,10.0,29.899607,,,-RA,SCT,400,BKN,3000,OVC,8000,,,METAR, AO2 T01950191
KCRX,2015-05-25T03:15:00Z,21.0,19.0,150,9,,10.0,30.070866,,,,SCT,3000,OVC,6000,,,,,SPECI, AO2
KCVC,2015-05-25T03:15:00Z,22.0,15.0,0,0,,10.0,30.259842,,,,CLR,,,,,,,,SPECI, AO2
KCVW,2015-05-25T03:15:00Z,25.0,22.0,180,10,,10.0,30.0,,,,SCT,2000,BKN,2700,,,,,SPECI, A01
KAFP,2015-05-25T03:15:00Z,20.4,11.7,150,6,,10.0,30.33071,,,,CLR,,,,,,,,METAR, AO2 T02040117
KOZA,2015-05-25T03:15:00Z,22.0,11.0,170,9,,10.0,29.890747,,,,CLR,,,,,,,,METAR, AO2
KSOA,2015-05-25T03:15:00Z,23.0,16.0,170,4,,10.0,29.920275,,,,CLR,,,,,,,,METAR, AO2
KAFJ,2015-05-25T03:15:00Z,14.0,12.0,0,0,,10.0,30.230314,,,,BKN,11000,,,,,,,SPECI, AO1
KAEJ,2015-05-25T03:15:00Z,8.5,-1.8,260,9,,10.0,29.940945,,,,SCT,6500,BKN,7500,,,,,SPECI, AO2 T00851018
K7N0,2015-05-25T03:15:00Z,,,210,10,18,,30.070866,,,,BKN,2100,BKN,3400,,,,,SPECI, AO1
K6L4,2015-05-25T03:15:00Z,23.0,11.0,120,7,13,10.0,30.221457,,,,CLR,,,,,,,,SPECI, AO2
K4BM,2015-05-25T03:15:00Z,0.0,-1.0,60,4,,10.0,30.070866,,,,SCT,2700,BKN,4400,OVC,5000,,,SPECI, AO2
K33V,2015-05-25T03:15:00Z,2.0,0.0,230,3,,10.0,29.970472,,,,SCT,3800,SCT,6000,OVC,7000,,,SPECI, AO2
K20V,2015-05-25T03:15:00Z,3.0,1.0,190,6,,10.0,29.97933,,,,SCT,900,BKN,3900,OVC,8000,,,SPECI, AO2
K1R7,2015-05-25T03:15:00Z,22.0,22.0,0,0,,4.0,30.070866,,,BR,FEW,2400,,,,,,,SPECI, AO2 LTG DSNT S-W
KY19,2015-05-25T03:15:00Z,15.0,13.0,120,9,,10.0,29.920275,,,,BKN,5000,OVC,7500,,,,,METAR, AO2
KVNC,2015-05-25T03:15:00Z,25.0,24.0,100,5,,10.0,30.171259,,,,BKN,2900,,,,,,,METAR, AO2 LTG DSNT SW
KCKM,2015-05-25T03:15:00Z,22.0,22.0,0,0,,,30.029528,,,,,,,,,,,,METAR, AO1 P0002
KBWD,2015-05-25T03:15:00Z,21.0,19.0,120,8,,10.0,29.878937,,,,CLR,,,,,,,,METAR, AO2
