station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KMYF,2015-05-22T16:41:00Z,16.1,11.7,290,9,,10.0,30.050198,,,,BKN,2100,,,,,,,SPECI, AO2 RAE00B03E18 P0001 T01610117
KMFR,2015-05-22T16:41:00Z,16.1,11.7,300,6,,10.0,29.991142,,,,OVC,3100,,,,,,,SPECI, AO2 T01610117
KAMA,2015-05-22T16:41:00Z,12.2,11.1,150,10,,10.0,30.138779,,,,OVC,500,,,,,,,SPECI, AO2 T01220111
KSPS,2015-05-22T16:41:00Z,15.0,14.4,110,12,,10.0,30.129921,,,VCTS -RA,BKN,700,OVC,1100,,,,,SPECI, AO2 LTG DSNT W-N RAB05 TSB20E35 CIG 005V009 P0000 T01500144
KSHN,2015-05-22T16:41:00Z,12.2,10.0,240,10,,10.0,29.970472,,,,BKN,1100,BKN,1700,OVC,2200,,,SPECI, AO2 RAE08 P0000 T01220100
KSDL,2015-05-22T16:41:00Z,22.0,3.0,0,6,,10.0,29.920275,,,,FEW,100,,,,,,,SPECI, AO2
KSWO,2015-05-22T16:40:00Z,15.0,12.8,140,14,17,10.0,30.209646,,,,SCT,1100,OVC,1600,,,,,SPECI, AO2 RAE02 P0002 T01500128
KSSF,2015-05-22T16:40:00Z,23.9,21.1,110,12,,9.0,30.059055,,,,OVC,1000,,,,,,,SPECI, AO2 CIG 008V013 T02390211
KBPT,2015-05-22T16:40:00Z,22.8,17.8,40,7,,10.0,30.15059,,,,OVC,1500,,,,,,,SPECI, AO2 T02280178
KQFX,2015-05-22T16:40:00Z,11.0,6.0,200,1,,6.21,29.929134,,,,FEW,6500,,,,,,,METAR, A02 TSNO
KQFV,2015-05-22T16:40:00Z,11.0,6.0,180,1,,6.21,29.920275,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFU,2015-05-22T16:40:00Z,14.0,7.0,220,1,,6.21,29.929134,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFT,2015-05-22T16:40:00Z,12.0,6.0,180,1,,6.21,29.911417,,,,FEW,7000,,,,,,,METAR, A02 TSNO
KQFB,2015-05-22T16:40:00Z,17.0,10.0,300,1,,6.21,29.970472,,,,BKN,15000,,,,,,,METAR, A02 TSNO
KQEY,2015-05-22T16:40:00Z,16.0,8.0,260,1,,6.21,29.940945,,,,FEW,16000,,,,,,,METAR, A02 TSNO
KQEX,2015-05-22T16:40:00Z,21.0,7.0,30,2,,6.21,29.940945,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEW,2015-05-22T16:40:00Z,19.0,4.0,230,2,,6.21,29.911417,,,,BKN,18000,,,,,,,METAR, A02 TSNO
KQEV,2015-05-22T16:40:00Z,15.0,10.0,260,4,,6.21,29.929134,,,,CLR,,,,,,,,METAR, A02 TSNO
KQER,2015-05-22T16:40:00Z,13.0,8.0,150,1,,4.97,,,,,OVC,1800,,,,,,,METAR, A02 TSNO
KQEQ,2015-05-22T16:40:00Z,13.0,8.0,110,1,,6.21,29.778543,,,,BKN,23000,,,,,,,METAR, A02 TSNO
KQEP,2015-05-22T16:40:00Z,14.0,5.0,120,1,,6.21,29.878937,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEN,2015-05-22T16:40:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEL,2015-05-22T16:40:00Z,11.0,7.0,50,1,,6.21,29.970472,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEJ,2015-05-22T16:40:00Z,12.0,7.0,100,1,,6.21,29.899607,,,,SCT,24000,,,,,,,METAR, A02 TSNO
