station_id,observation_time,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,corrected,maintenance_indicator_on,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,metar_type,remark
KTBN,2015-05-25T00:02:00Z,20.0,20.0,220,1,,10.0,29.861221,,,-DZ,FEW,3000,SCT,3600,BKN,4600,,,METAR, AO2 DZB02
KPQN,2015-05-25T00:01:00Z,16.0,14.0,70,4,,7.0,29.811024,,,,BKN,700,OVC,1300,,,,,METAR, AO2
KGHW,2015-05-25T00:01:00Z,14.0,13.0,70,13,17,7.0,29.890747,,,,BKN,1300,OVC,1900,,,,,METAR, AO2
KDXX,2015-05-25T00:01:00Z,16.0,14.0,80,9,12,2.0,29.84941,,,,BKN,600,BKN,1200,OVC,1700,,,METAR, AO2
KVOK,2015-05-25T00:01:00Z,14.0,14.0,110,10,,10.0,29.920275,,,,BKN,800,OVC,1200,,,,,METAR, AO2 BKN V OVC
KFHU,2015-05-25T00:01:00Z,22.0,-4.0,270,11,,7.0,29.940945,,TRUE,,BKN,12000,,,,,,,SPECI, AO2 WSHFT 2359 LTG DSNT N $
KPKV,2015-05-25T00:01:00Z,27.0,22.0,130,14,17,10.0,29.870079,,,,CLR,,,,,,,,SPECI, AO2
KBHM,2015-05-25T00:01:00Z,20.0,18.9,90,4,,4.0,30.159449,,TRUE,RA BR,BKN,9000,OVC,11000,,,,,METAR, AO2 LTG DSNT N AND NE TSE01 TS MOV NE P0003 T02000189 $
KDGW,2015-05-25T00:01:00Z,10.6,7.8,290,12,,10.0,29.878937,,TRUE,VCTS,FEW,1900,BKN,2600,OVC,5500,,,METAR, AO2 LTG DSNT N-E T01060078 $
KFMY,2015-05-25T00:01:00Z,25.0,23.3,,,,6.0,30.100393,,,-RA BR,BKN,4600,OVC,7000,,,,,METAR, AO2 LTG DSNT W AND NW P0002 T02500233
KIML,2015-05-25T00:01:00Z,17.8,13.9,110,15,,10.0,29.731298,,TRUE,VCTS -RA,FEW,4900,SCT,7000,BKN,9500,,,METAR, AO2 LTG DSNT ALQDS P0000 T01780139 $
KMSL,2015-05-25T00:01:00Z,22.8,20.6,160,11,,10.0,30.109253,,TRUE,-RA,SCT,2000,BKN,2700,BKN,12000,,,METAR, AO2 LTG DSNT N TSE2355 P0000 T02280206 $
KQRH,2015-05-25T00:00:00Z,31.0,26.0,80,4,,6.21,29.731298,,,,FEW,1500,SCT,2400,,,,,SPECI, AO2
KFFZ,2015-05-25T00:00:00Z,27.0,3.0,320,7,,40.0,29.811024,,,,FEW,15000,SCT,25000,,,,,METAR, WIND EST
KLXY,2015-05-25T00:00:00Z,24.0,21.6,150,12,17,10.0,29.84941,,,-RA,SCT,2300,SCT,2900,BKN,4000,,,METAR, AO2 T02400216
KFBR,2015-05-25T00:00:00Z,10.0,7.1,190,8,,10.0,29.97933,,,VCTS,SCT,1300,SCT,3200,OVC,7000,,,SPECI, AO2 LTG DSNT N AND W T01000071
KDLZ,2015-05-25T00:00:00Z,26.0,7.0,170,8,,10.0,30.129921,,,,CLR,,,,,,,,METAR, AO2
KNEL,2015-05-25T00:00:00Z,20.0,8.9,,,,10.0,30.268702,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP248 T02000089 10272 20200 55003 PWINO $
KGOV,2015-05-25T00:00:00Z,16.0,12.0,160,4,,10.0,30.129921,,,-RA,SCT,3700,BKN,4600,OVC,7000,,,METAR, AO2
KMLC,2015-05-25T00:00:00Z,20.0,17.8,0,3,,10.0,29.861221,,,,SCT,1900,SCT,2900,BKN,11000,,,METAR, AO2 T02000178
KMLB,2015-05-25T00:00:00Z,27.2,21.7,110,11,,10.0,30.159449,,,,SCT,2400,,,,,,,METAR, AO2 T02720217
KMCB,2015-05-25T00:00:00Z,23.9,22.2,0,0,,10.0,30.008858,,,,FEW,1200,BKN,3000,BKN,4100,,,METAR, AO2 LTG DSNT N AND W T02390222
KONX,2015-05-25T00:00:00Z,22.2,11.9,160,4,,10.0,30.339567,,,,CLR,,,,,,,,METAR, AO2 T02220119
KOCQ,2015-05-25T00:00:00Z,14.1,14.1,140,5,,7.0,30.029528,,,,SCT,3800,OVC,9000,,,,,METAR, AO1 T01410141
KQEX,2015-05-25T00:00:00Z,21.0,6.0,50,2,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEV,2015-05-25T00:00:00Z,18.0,8.0,290,2,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEN,2015-05-25T00:00:00Z,-3.0,-5.0,,,,6.21,,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEL,2015-05-25T00:00:00Z,18.0,8.0,230,3,,6.21,29.870079,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEI,2015-05-25T00:00:00Z,18.0,7.0,30,2,,6.21,29.84941,,,,CLR,,,,,,,,METAR, A02 TSNO
KJBR,2015-05-25T00:00:00Z,24.4,21.1,170,13,,10.0,29.920275,,,,FEW,4000,SCT,6000,,,,,METAR, AO2 LTG DSNT ALQDS T02440211
KQFT,2015-05-25T00:00:00Z,18.0,6.0,220,2,,6.21,29.819881,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFB,2015-05-25T00:00:00Z,20.0,10.0,320,3,,6.21,29.840551,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFV,2015-05-25T00:00:00Z,19.0,8.0,140,2,,6.21,29.819881,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFU,2015-05-25T00:00:00Z,20.0,6.0,310,1,,6.21,29.840551,,,,CLR,,,,,,,,METAR, A02 TSNO
KQFX,2015-05-25T00:00:00Z,20.0,6.0,60,1,,6.21,29.828741,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEJ,2015-05-25T00:00:00Z,19.0,7.0,340,2,,6.21,29.799213,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEP,2015-05-25T00:00:00Z,19.0,5.0,160,1,,6.21,29.778543,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEQ,2015-05-25T00:00:00Z,18.0,10.0,230,3,,6.21,29.698818,,,,CLR,,,,,,,,METAR, A02 TSNO
KQER,2015-05-25T00:00:00Z,18.0,7.0,340,1,,4.97,29.811024,,,,OVC,1500,,,,,,,METAR, A02 TSNO
KQEY,2015-05-25T00:00:00Z,19.0,7.0,150,1,,6.21,29.84941,,,,CLR,,,,,,,,METAR, A02 TSNO
KQEW,2015-05-25T00:00:00Z,22.0,3.0,250,3,,6.21,29.799213,,,,CLR,,,,,,,,METAR, A02 TSNO
KSLH,2015-05-24T23:59:00Z,14.5,9.5,0,0,,10.0,30.079725,,,,CLR,,,,,,,,METAR, AO2 T01450095
KNGU,2015-05-24T23:59:00Z,26.1,13.3,160,9,14,10.0,30.318897,,,,FEW,7000,SCT,28000,,,,,METAR, AO2 SLP267 T02610133 10300 20261 53001
KMSP,2015-05-24T23:59:00Z,15.6,14.4,70,10,,2.0,29.861221,,,-RA BR,BKN,800,OVC,1400,,,,,SPECI, AO2 P0001 T01560144
KIOW,2015-05-24T23:59:00Z,20.6,18.9,190,8,,4.0,29.84941,,,-RA BR,FEW,3300,BKN,5500,OVC,9000,,,SPECI, AO2 LTG DSNT SE P0001 T02060189
KJMR,2015-05-24T23:59:00Z,13.0,11.0,80,5,,10.0,29.940945,,,RA,SCT,800,SCT,1300,BKN,2700,,,METAR, AO2
KBIX,2015-05-24T23:59:00Z,27.0,24.0,160,20,26,3.0,30.029528,,,-RA,SCT,1500,,,,,,,METAR, AO2 LTG DSNT W RAB59
KSVN,2015-05-24T23:58:00Z,24.4,18.6,70,12,16,10.0,30.250984,,TRUE,,BKN,3100,BKN,4200,BKN,5000,,,METAR, AO2 SLPNO 60000 T02440186 10281 20244 53001 $
KMXF,2015-05-24T23:58:00Z,28.5,20.2,120,9,,10.0,30.109253,,,,BKN,5000,,,,,,,METAR, AO2 SLP197 T02850202 10304 20282 55004
KMGE,2015-05-24T23:58:00Z,25.5,15.3,110,10,,10.0,30.221457,,TRUE,,FEW,5500,SCT,25000,,,,,METAR, AO2A SLP227 T02550153 10284 20255 57004 $
KLHW,2015-05-24T23:58:00Z,24.6,18.5,70,8,,10.0,30.250984,,,,SCT,2800,BKN,3800,BKN,6000,,,METAR, AO2 SLP246 60000 T02460185 10290 20246
KFBG,2015-05-24T23:58:00Z,25.4,13.2,150,6,,10.0,30.28937,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP259 T02540132 10285 20254 55005 $
KBDU,2015-05-24T23:58:00Z,12.0,5.0,0,0,,10.0,29.819881,,,,SCT,9000,,,,,,,METAR, AO2
KMRH,2015-05-24T23:58:00Z,22.2,14.4,130,5,,10.0,30.339567,,,,CLR,,,,,,,,SPECI, AO2 SLP274 T02220144 10256 20222 56008 TSNO
KMEI,2015-05-24T23:58:00Z,25.6,22.8,0,0,,10.0,30.050198,,TRUE,,FEW,2700,BKN,3300,BKN,4200,,,SPECI, AO2 SLP173 60024 T02560228 10300 20217 55005 $
KPOB,2015-05-24T23:58:00Z,26.0,12.8,190,6,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP259 T02600128 10285 20260 55006
KLSF,2015-05-24T23:58:00Z,28.2,16.3,90,5,,10.0,30.138779,,,,CLR,,,,,,,,METAR, AO2 SLP207 T02820163 10311 20282 55005
KHLR,2015-05-24T23:58:00Z,26.6,19.4,150,8,,10.0,29.819881,,,,FEW,3500,SCT,6000,,,,,METAR, AO2 SLP088 60001 T02660194 10273 20224 55008
KBAD,2015-05-24T23:58:00Z,23.7,19.7,190,11,,10.0,29.911417,,,,FEW,8000,BKN,11000,,,,,METAR, AO2 SLP130 60001 T02370197 10249 20225 55001
KM63,2015-05-24T23:58:00Z,25.0,-8.0,170,13,19,10.0,29.840551,,,,CLR,,,,,,,,SPECI, AO2 WSHFT 48
KGSB,2015-05-24T23:58:00Z,24.5,13.4,0,0,,10.0,30.28937,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP260 T02450134 10287 20245 $
KOZR,2015-05-24T23:58:00Z,27.1,20.2,0,0,,10.0,30.121063,,,,SCT,6000,BKN,8500,,,,,METAR, AO2 SLP199 T02710202 10316 20269 55002
KMMT,2015-05-24T23:58:00Z,24.6,14.1,140,8,,10.0,30.28937,,,,CLR,,,,,,,,METAR, AO2 SLP258 60000 T02460141 10286 20246
KHUA,2015-05-24T23:58:00Z,25.5,19.3,170,8,,7.0,30.129921,,TRUE,-RA,FEW,600,OVC,5000,,,,,METAR, AO2 RAB52 SLP199 P0000 60000 T02550193 10289 20255 55001 $
KHST,2015-05-24T23:58:00Z,27.8,21.8,70,11,,10.0,30.100393,,,,FEW,2300,,,,,,,METAR, AO2 SLP196 T02780218 10306 20278 55000
KHRT,2015-05-24T23:58:00Z,26.7,22.3,150,15,22,10.0,30.100393,,TRUE,,FEW,1400,SCT,12000,,,,,METAR, AO2 SLP194 T02670223 10295 20267 55002 $
KGRK,2015-05-24T23:58:00Z,26.3,19.8,160,7,15,10.0,29.828741,,,,FEW,5000,SCT,6000,,,,,METAR, AO2 SLP093 T02630198 10272 20223
KFSI,2015-05-24T23:58:00Z,24.3,18.3,150,9,,10.0,29.769686,,,,FEW,3900,SCT,4900,SCT,6000,,,METAR, AO2 SLP075 T02430183 10253 20206 56012
KCOF,2015-05-24T23:58:00Z,27.1,21.8,100,14,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 SLP217 T02710218 10300 20271 55001
KMNZ,2015-05-24T23:58:00Z,26.0,19.0,190,11,15,10.0,29.84941,,,,SCT,2900,SCT,3400,,,,,SPECI, AO2
KPOV,2015-05-24T23:58:00Z,22.3,7.0,0,0,,10.0,30.188976,,,,OVC,10000,,,,,,,METAR, AO2 T02230070
KRDR,2015-05-24T23:58:00Z,22.9,9.8,120,6,,10.0,29.899607,,,,BKN,6500,,,,,,,METAR, AO2 SLP130 T02290098 10243 20226 57017
KBKF,2015-05-24T23:58:00Z,14.2,3.2,300,1,,10.0,29.828741,,,,FEW,5000,BKN,20000,,,,,METAR, AO2A SLP068 T01420032 10154 20099 58009
KCVS,2015-05-24T23:58:00Z,23.6,1.9,250,12,,10.0,29.811024,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP051 T02360019 10246 20224 57012 $
KFCS,2015-05-24T23:58:00Z,14.0,5.1,0,2,,10.0,29.811024,,TRUE,,CLR,,,,,,,,METAR, AO2 DZB2259E08DZB20E29 SLP082 P0000 60060 T01400051 10147 20060 401560046 57015 $
KEDW,2015-05-24T23:58:00Z,26.3,8.1,230,23,28,10.0,29.84941,,,,CLR,,,,,,,,METAR, AO2 PK WND 22031/50 SLP093 T02630081 10283 20220 56012
KLUF,2015-05-24T23:58:00Z,28.5,2.3,220,9,,10.0,29.790354,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP078 T02850023 10286 20242 57017 $
KGXF,2015-05-24T23:58:00Z,29.1,4.0,260,6,,10.0,29.790354,,,,SCT,9500,,,,,,,METAR, AO2 SLP078 T02910040 10295 20247 57013
KVBG,2015-05-24T23:58:00Z,15.7,10.2,310,14,,10.0,29.97933,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP155 T01570102 10166 20154 57019 TSNO $
KOFF,2015-05-24T23:58:00Z,20.6,17.0,200,7,,10.0,29.769686,,TRUE,,BKN,2100,BKN,2700,,,,,METAR, AO2 CIG 021V028 BKN021 V SCT CIG 023 RWY12 SLP080 T02060170 10212 20191 57008 $
KLSV,2015-05-24T23:58:00Z,26.9,7.7,220,9,,10.0,29.778543,,TRUE,,SCT,12000,,,,,,,METAR, AO2 SLP065 60002 T02690077 10271 20212 57026 $
KINS,2015-05-24T23:58:00Z,23.5,8.0,110,7,,8.0,29.828741,,TRUE,,BKN,9000,,,,,,,METAR, AO2 SLP066 T02350080 10249 20213 57013 $
KHMN,2015-05-24T23:58:00Z,26.2,-7.3,230,10,,10.0,29.819881,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP041 T02621073 10265 20224 57016 $
KHIF,2015-05-24T23:58:00Z,16.2,7.9,0,4,,10.0,29.890747,,,,BKN,3600,,,,,,,METAR, AO2 LTG DSNT NW SLP091 60016 T01620079 10166 20110 57012
KGUS,2015-05-24T23:58:00Z,27.0,13.3,170,12,,10.0,30.008858,,,,CLR,,,,,,,,SPECI, AO2 CIG 070 RWY05 SLP161 T02700133 10295 20270 56017
KGRF,2015-05-24T23:58:00Z,15.2,11.2,280,4,,10.0,30.050198,,,,OVC,2200,,,,,,,METAR, AO2 SLP180 T01520112 10172 20139 57013
KQGX,2015-05-24T23:58:00Z,27.7,15.5,160,4,,6.21,29.681103,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP052 T02770155 10344 20275 55001 $
KSUU,2015-05-24T23:58:00Z,22.7,11.5,240,23,,10.0,29.861221,,TRUE,,CLR,,,,,,,,METAR, AO2 PK WND 25028/29 SLP118 T02270115 10238 20194 57014 $
KPSM,2015-05-24T23:58:00Z,23.7,3.3,230,5,,10.0,30.109253,,,,FEW,15000,BKN,25000,,,,,METAR, AO2A SLP198 T02370033 10285 20237 53004
KPOE,2015-05-24T23:58:00Z,23.5,21.2,180,6,,10.0,29.940945,,,,FEW,12000,BKN,20000,,,,,METAR, AO2 LTG DSNT SE SLP138 60034 T02350212 10245 20211 51008
KEGI,2015-05-24T23:58:00Z,27.4,21.0,170,10,,10.0,30.109253,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP197 T02740210 10312 20274 55001 $
KVAD,2015-05-24T23:58:00Z,27.1,15.8,100,10,,10.0,30.180119,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP220 T02710158 10322 20271 53001 $
KTIK,2015-05-24T23:58:00Z,20.4,17.8,130,7,,10.0,29.828741,,,,FEW,1000,,,,,,,METAR, AO2 SLP101 60008 T02040178 10206 20180 55008
KSZL,2015-05-24T23:58:00Z,19.2,18.2,0,0,,8.0,29.840551,,TRUE,-RA,BKN,2500,,,,,,,METAR, AO2 DZE22RAB22E38DZB38E44RAB44 CIG 023V030 SLP104 P0001 60053 T01920182 10200 20183 402130157 55008 $
KSSC,2015-05-24T23:58:00Z,25.1,12.8,140,8,,10.0,30.280512,,TRUE,,CLR,,,,,,,,METAR, AO2 RAB04E13 SLP254 P0000 60000 T02510128 10297 20251 53001 $
KRND,2015-05-24T23:58:00Z,27.4,22.1,140,9,,10.0,29.828741,,,,FEW,3100,,,,,,,METAR, AO2 SLP095 T02740221 10285 20248 55008
KPAM,2015-05-24T23:58:00Z,28.5,20.2,130,7,,10.0,30.109253,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP199 T02850202 10313 20285 403130226 $
KRIV,2015-05-24T23:58:00Z,19.5,10.6,350,9,,9.0,29.958662,,,,OVC,3400,,,,,,,METAR, AO2 SLP138 T01950106 10195 20150 57007
KSKA,2015-05-24T23:58:00Z,23.9,5.8,250,7,,10.0,29.861221,,,,CLR,,,,,,,,METAR, AO2 LTG DSNT N SLP104 T02390058 10247 20212 402700111 57018
KSLI,2015-05-24T23:58:00Z,19.9,12.5,190,10,,10.0,29.958662,,,,CLR,,,,,,,,METAR, AO2 SLP148 T01990125 10210 20184 57014
KBIF,2015-05-24T23:58:00Z,27.0,-10.4,250,12,,10.0,29.828741,,TRUE,,CLR,,,,,,,,METAR, AO2 PK WND 29027/49 SLP043 T02701104 10271 20226 57019 $
KAFF,2015-05-24T23:58:00Z,11.3,3.4,20,3,,10.0,29.840551,,,,CLR,,,,,,,,METAR, AO2 SLP085 60000 T01130034 10119 20090 58009
KIAB,2015-05-24T23:58:00Z,17.0,16.0,160,7,,4.0,29.84941,,,-RA BR,FEW,300,OVC,3900,,,,,METAR, AO2 DZB10E14RAB14 CIG 016 RWY01 SLP106 P0012 60012 55005
KLTS,2015-05-24T23:58:00Z,25.3,19.7,140,9,,10.0,29.749016,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP063 60000 T02530197 10263 20207 57015 $
KCBM,2015-05-24T23:58:00Z,22.7,22.7,130,7,,10.0,30.070866,,TRUE,,FEW,3700,SCT,15000,,,,,METAR, AO2 SLP184 P0001 60011 T02270227 10325 20211 51007 $
KEND,2015-05-24T23:58:00Z,17.0,16.0,130,13,,4.0,29.799213,,TRUE,+RA BR,BKN,1000,,,,,,,METAR, AO2 DZB29E52RAB52 SLP088 P0003 6//// TSNO $
KLRF,2015-05-24T23:58:00Z,21.1,20.3,140,6,,10.0,29.899607,,,,FEW,3100,SCT,17000,,,,,METAR, AO2 SLP126 60025 T02110203 10288 20208 50005
KMCF,2015-05-24T23:58:00Z,26.8,23.5,80,12,,10.0,30.109253,,,,FEW,6000,,,,,,,METAR, AO2 SLP199 60006 T02680235 10329 20263 58001
KXMR,2015-05-24T23:58:00Z,26.0,20.7,0,5,,10.0,30.159449,,,,CLR,,,,,,,,METAR, AO2 SLP216 60000 T02600207 10295 20260 53001
KQIR,2015-05-24T23:58:00Z,29.1,23.8,320,12,,6.21,29.68996,,,,CLR,,,,,,,,METAR, AO2A SLP055 T02910238 10359 20290 53002
KMOP,2015-05-24T23:58:00Z,17.2,15.7,0,0,,10.0,30.109253,,,RA,OVC,7000,,,,,,,METAR, AO2 P0001 60001 T01720157 10239 20171
KDMA,2015-05-24T23:58:00Z,25.6,0.6,300,9,,10.0,29.84941,,TRUE,,FEW,19000,,,,,,,SPECI, AO2 SLP078 T02560006 10269 20233 55008 $
KCEF,2015-05-24T23:58:00Z,22.3,4.2,190,9,,10.0,30.180119,,,,CLR,,,,,,,,METAR, AO2 SLP226 T02230042 10281 20223 53006
KBAB,2015-05-24T23:58:00Z,29.0,11.5,200,9,,9.0,29.819881,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP100 T02900115 10292 20219 57019 $
KWRI,2015-05-24T23:58:00Z,20.9,10.3,180,7,,10.0,30.239174,,,,CLR,,,,,,,,METAR, AO2 SLP240 T02090103 10270 20209 53002
KMUI,2015-05-24T23:58:00Z,22.6,10.9,360,2,,6.0,30.239174,,TRUE,HZ,FEW,19000,BKN,21000,,,,,METAR, AO2 SLP242 T02260109 10267 20226 55002 $
KMIB,2015-05-24T23:58:00Z,23.5,6.7,130,7,,10.0,29.899607,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP130 T02350067 10249 20235 57012 $
KLFI,2015-05-24T23:58:00Z,24.7,13.7,210,6,,10.0,30.28937,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP264 T02470137 10271 20242 55002 $
KGTB,2015-05-24T23:58:00Z,21.7,4.1,220,6,,10.0,30.138779,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP205 T02170041 10249 20217 56008 $
KFTK,2015-05-24T23:58:00Z,26.5,15.5,150,12,,10.0,30.079725,,,,CLR,,,,,,,,METAR, AO2 SLP183 T02650155 10288 20265 56014
KBLV,2015-05-24T23:58:00Z,26.6,19.6,150,10,16,10.0,29.899607,,TRUE,,BKN,11000,,,,,,,METAR, AO2 SLP125 60000 T02660196 10293 20264 57009 $
KADW,2015-05-24T23:58:00Z,23.8,14.6,160,7,,10.0,30.250984,,TRUE,,FEW,7000,,,,,,,METAR, AO2 SLP249 T02380146 10270 20238 55005 VISNO RWY01R $
KQSA,2015-05-24T23:58:00Z,10.0,2.6,60,2,,6.21,29.870079,,TRUE,,CLR,,,,,,,,METAR, AO2A SLP036 T01000026 10174 20099 56008 VISNO RWY21 CHINO RWY21 $
KHOP,2015-05-24T23:58:00Z,27.6,18.8,150,13,,8.0,30.041338,,,,SCT,11000,,,,,,,METAR, AO2 SLP169 60000 T02760188 10293 20275 55011
K0J4,2015-05-24T23:58:00Z,24.4,22.2,0,0,,10.0,30.138779,,,,OVC,5500,,,,,,,METAR, AO2 RAB23E49 SLP204 P0000 60028 T02440222 10283 20222 55005
KEUF,2015-05-24T23:58:00Z,28.3,17.8,90,5,,10.0,30.138779,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP201 T02830178 10328 20283 55004 $
K1J0,2015-05-24T23:58:00Z,25.6,22.2,0,0,,10.0,30.129921,,,,OVC,5000,,,,,,,METAR, AO2 SLP159 T02560222 10317 20256 53002
KDAA,2015-05-24T23:58:00Z,24.4,14.4,140,3,,10.0,30.250984,,,,FEW,21000,,,,,,,METAR, AO2 SLP247 T02440144 10278 20244 55004
KDOV,2015-05-24T23:58:00Z,23.6,15.5,210,6,,10.0,30.250984,,TRUE,,CLR,,,,,,,,METAR, AO2 SLP247 T02360155 10271 20236 55000 VISNO RWY19 CHINO RWY19 $
KTCM,2015-05-24T23:58:00Z,16.1,11.3,290,7,,10.0,30.050198,,TRUE,,BKN,2300,OVC,2800,,,,,METAR, AO2 BKN V OVC SLP180 T01610113 10173 20139 57013 $
KMUO,2015-05-24T23:58:00Z,25.6,3.7,320,17,21,10.0,29.799213,TRUE,TRUE,,CLR,,,,,,,,METAR, AO2 PK WND 31030/21 SLP073 T02560037 10259 20197 57015 $ COR 0003
KFFO,2015-05-24T23:58:00Z,26.6,9.3,170,10,,10.0,30.109253,,,,CLR,,,,,,,,METAR, AO2 SLP195 T02660093 10291 20266 57015
KFAF,2015-05-24T23:58:00Z,24.7,15.5,190,3,,10.0,30.280512,,TRUE,,CLR,,,,,,,,SPECI, AO2 SLP257 T02470155 10268 20247 55001 $
KVPS,2015-05-24T23:57:00Z,27.6,21.8,170,11,,10.0,30.109253,,TRUE,,FEW,2500,FEW,9000,SCT,25000,,,METAR, AO2A SLP200 T02760218 10308 20276 55003 $
KTTS,2015-05-24T23:57:00Z,27.0,22.0,90,8,,10.0,30.159449,,,-RA,SCT,2100,,,,,,,METAR, AO2 RAB57
